projectname,classification,preprocess_comments
sql12,1,thi weird don set thi column header doesn line with column content
sql12,1,requir otherwis get too wide
sql12,1,for now use same render everyon els futur chang thi use new instanc render thi data type
sql12,1,todo delet
sql12,1,thi refactor depend follow dialect api method getupdatesql
sql12,1,for pointbas type map pointbas blob and size isn valid pb requir size blob then set someth reason larg like mb default size size specifi that practic useless
sql12,1,should data first clone that sort doesn take place array that use getvalu todo thi must sort done thread
sql12,1,todo when earliest version support add follow thi should help handl some problem with navig use tab return move through cell
sql12,1,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,1,drop constraint befor drop ani tabl otherwis may drop child tabl prior drop it fk which would error todo thi should done dialect gettabledropsql method databas specif handl or ignor thi problem
sql12,1,silent ignor what could anyway
sql12,1,thi bit hard code but use scale here some number display crazi
sql12,1,todo figur out whi select root node object tree undon don delay seem like some other thread race set select node none when thi happen detail pane root node disappear when session first open when objecttre frame creat thi realli crappi and unreli way fix thi problem but hide problem now better understand architectur session creation requir befor proper solut can attempt rmm
sql12,1,todo temporari until sort out better way guido fix
sql12,1,todo mayb should have checkbox allow user toggl default valu on off some db like db treat empti string differ default valu than null
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,check error stream problem thi bit question sinc possibl process output someth stderr but continu process but without thi some problem not seen bad argument type messag from process
sql12,1,ok thi hack current when precis scale have way determin thi valid actual data the problem come when sourc db precis scale greater report greater than precis scale destin db thi case maximim both destin caus definit that allow digit left decim troubl is without look actual data there way tell thi valid some case will other will not now make scale approx one half precis accomod most digit left and right decim and hope that cover major case
sql12,1,desir get fanci and use icon button instead text
sql12,1,todo when jdk earliest jdk support squirrel then remov hardcod boolean data type
sql12,1,todo thi should handl with iter
sql12,1,split these function off into subclass basefavouriteact
sql12,1,work around some utc and daylight save offset
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,there ani way check invalid input valid input includ least ani printabl charact but could also includ unprint charact
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,todo these should handl with iter
sql12,1,todo need thi one
sql12,1,thi logic not suffic tri cope with problem that there follow contradictori rule jdbc api doc thi method should call onli onc per result thi method should call onli onc per result there more result when follow true getmoreresult getupdatecount getmoreresult return fals don know have more result onli know that isn result set sinc call getupdatecount befor getmoreresult becaus would like know updat count first result might not allow call getupdatecount again the intersystem cach driver exampl alway return same updatecount simpl insert updat delet statement not matter getmoreresult call updatecount never get and thi will loop forev when discuss issu with intersystem peopl they just told not call getupdatecount twice that simpl hope that thi will cure problem with db that just don care multipl result set
sql12,1,requir otherwis get too wide
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,the call here result desper fight find place where compon split had not height someon know better way pleas tell apreci ani advic
sql12,1,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,1,todo need thi one
sql12,1,todo spring inject when thi class spring bean
sql12,1,todo what realli want here get sql script and replac creat procedur with alter procedur then put that sql pane and not execut it
sql12,1,todo should ad quot user want identifi quot
sql12,1,the follow ugli convers from text byte necessari becaus byte class inconsist when ask output hex doe unsign byte but when ask read back same thing use hex radix insist that input must sign get around thi up size convers integ then truncat that byte and final convert byte byte yech
sql12,1,thi should just bring back one tabl hope
sql12,1,todo temporari until sort out better way guido fix iquerytoken qt
sql12,1,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,1,hack deal with firebird rdb meta tabl
sql12,1,hack deal with axion axion tabl
sql12,1,handl mous event doubl click creation popup dialog thi happen onli jtextfield not jtextarea can make thi inner class within thi method rather than separ inner class done with keytexthandl class
sql12,1,don use tinyint now even though mckoi support it it notion tinyint bit not bit not compat with other db and lead overflow result neg valu which corrupt actual valu insert updat thi not great work around file bug report mail list hope will get fix soon
sql12,1,todo need defin better approach get dialect that is don realli want ever prompt user thi case it alway oracl yet may have new oracledialect some point
sql12,1,appropri datatyp thi column best can with what know thi may not the best behavior here
sql12,1,evil hack split vacuum output littl
sql12,1,todo delet thi class copyright colin bell thi librari free softwar you can redistribut and or modifi under term gnu lesser gener public licens publish free softwar foundat either version licens at your option ani later version thi librari distribut hope that will use but without ani warranti without even impli warranti of merchant fit for particular purpos see gnu lesser gener public licens more detail you should have receiv copi gnu lesser gener public licens along with thi librari not write free softwar foundat inc templ place suit boston usa
sql12,1,thi display dialog box that allow user to enter claus by claus use when get data via tab author hammel todo chang name
sql12,1,todo col add method databasemetadata that return array object for postgresql put thi kludg new function thi way all kludg kept one place kludg for some db postgresql there actual pseudo column provid rowid but function not implement thi kludg hardcod knowledg that specif db use specif pseudo column addit you must creat tabl use with oid append creat statement otherwis oid column not avail default
sql12,1,should probabl creat own tabl model but be bit slack
sql12,1,thi work around what look like bug syntax error qualifi with schema new tabl name but not old in alter tabl renam the second public appar not current valid thing do
sql12,1,split these function off into subclass basefavouriteact
sql12,1,skip format store procedur they can have comment embed them and present not sure how formatt handl thi
sql12,1,need tell object display itself panel
sql12,1,all follow have been convert use datatyp object so whi not just have case type null and default thi seem pointless rmm
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,need associ panel with object type somehow
sql12,1,implement interfac and interfac todo thi code wa copi from contentstab should probabl put into common locat and share both thi class and contentstab
sql12,1,todo how let user custom thi
sql12,1,cse move thi code down here fix repaint problem first display bound should set befor instal uninstal old popup from root pane and instal new one even case they same object it necessari cover workspac switch etc
sql12,1,todo renam
sql12,1,discov that loginam field can null that case how know have correct view
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,thi refactor depend follow dialect api method getupdatesql
sql12,1,todo thi shouldn public it onli been done jcomplet plugin some stage thi method will return packag visibl
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,some db like mckoi make default scale appli same hack abov
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,todo move ioutil see filewrapp
sql12,1,todo work out whi kludg for some reason not abl get sheet to size correctli alway display with size that caus sub panel have their scrollbar show add bit increas size panel scrollbar not display
sql12,1,thi bit hard code but use scale here some number display crazi
sql12,1,sql execut produc warn then write them out session messag handler todo thi pain postgresql send rais notic messag connect not statment they will mix with warn from other statement
sql12,1,best guess read object thi probabl wrong thing here but don know what els tri
sql12,1,hack deal with ingr iie meta tabl
sql12,1,thi bit hard code but use scale here some number display crazi
sql12,1,todo spatial and fulltext index requir myisam engin tabl there way tell what engin be use tabl may not necessari sinc follow doen hurt alreadi myisam engin alter tabl my tabl engin myisam still thi not kind thing would want automat sinc myisam engin non transact will probabl need tell user somehow that they need thi otherwis creat index statement will fail mayb comment script and they happen read they could uncom convers engin mayb custom dialog
sql12,1,todo delet thi class copyright colin bell thi librari free softwar you can redistribut and or modifi under term gnu lesser gener public licens publish free softwar foundat either version licens at your option ani later version thi librari distribut hope that will use but without ani warranti without even impli warranti of merchant fit for particular purpos see gnu lesser gener public licens more detail you should have receiv copi gnu lesser gener public licens along with thi librari not write free softwar foundat inc templ place suit boston usa
sql12,1,todo delet me copyright johan compagn thi librari free softwar you can redistribut and or modifi under term gnu lesser gener public licens publish free softwar foundat either version licens at your option ani later version thi librari distribut hope that will use but without ani warranti without even impli warranti of merchant fit for particular purpos see gnu lesser gener public licens more detail you should have receiv copi gnu lesser gener public licens along with thi librari not write free softwar foundat inc templ place suit boston usa
sql12,1,jason make menu smarter when second window same session ad creat hierarch menu all window session
sql12,1,todo clean thi mess up load plugin load all plugin jar into class loader
sql12,1,for some reason when oracl plugin add detail tab trigger tabpnl first tab end be trigger detail tab and not gener databas object info tab thi caus tab length tab greater than tab that actual tabpnl thi throw off select such that tab select tab panel doesn get render until tab right select tab select thi work around thi problem until can determin whi never make into tabpnl first place
sql12,1,the follow work around problem mac where appl laf deleg swing popup factori but then tri set alpha underli cocoa window which will alway null you use jgoodi see thi ha effect linux window
sql12,1,appropri datatyp thi column best can with what know thi may not the best behavior here
sql12,1,coldef not same order db search match coldef entri note linear search here will normal not too bad becaus most tabl not have huge number column
sql12,1,todo what about these viewport font colorchoos font internalfram font optionpan font panel font scrollpan font desktopicon font
sql12,1,don use real type axion set column size default yet can handl more precis data be copi from real column can potenti larger than what column claim support thi will problem other databas that pay attent column size todo perhap re introduc real type but use new getprecisiondigit max out precis
sql12,1,the follow onli work return and instanceof basemdiparentfram return and instanc dialog frame then other code must use
sql12,1,todo spring inject when thi class spring bean
sql12,1,thi info mere placehold tree that can use get index name and parent name more easili probabl should creat indexcolumninfo that ha thi extra info it
sql12,1,todo should constraint name simpli column name someth more like constraint name
sql12,1,some tabl have pseudo column primari key and other not jdbc some dbmss doe not handl pseudo column also gettabl return well tabl thing look might not tabl jdbc doe not give simpl way determin what look sinc type object describ dbm specif encod for these reason rather than test all these condit just tri use pseudo column info get tabl data and that fail tri get tabl data without use pseudo column todo should chang mode from edit non edit
sql12,1,todo need thi one
sql12,1,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,1,todo mayb instead throw except could ask user they would like adjust their prefer them
sql12,1,hack some db like frontbas don support boolean type tri tinyint bit and boolean column type and setboolean fail all three it mysteri thi point what column method actual work iin frontbas
sql12,1,work around thi driver which must have dbo schema the jconnect famili driver appear not affect and can accept null schema which necessari find tabl other schema within same catalog similarli jtd doesn requir thi yet it doesn return non dbo schema tabl unfortun
sql12,1,dialect deleg progress databas todo progress specif say that sum all column length tabl row may not exceed need add interfac method hibernatedialect interfac that take array length and and check sum column row thi maximum number may differ across databas thi check method need implement each dialect author manningr
sql12,1,todo decid whether thi should bound properti not name name
sql12,1,end kludg
sql12,1,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,1,hack deal with sybas sy tabl
sql12,1,todo move all code other than window creation aliaswindowmanag factori handl creation mainten sheet sql alia object author bell
sql12,1,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,1,todo whi shouldn call registersqldriv here rmm
sql12,1,todo should have session listen instead these call
sql12,1,todo just notic that mysql support multi bit bit column use getobject setobject method with byte would valuabl some point make thi code bit more dbm specif
sql12,1,todo need thi one
sql12,1,todo move all code other than window creation aliaswindowmanag factori handl creation mainten sheet sql driver object author bell
sql12,1,win mnemon normal hidden make them visibl you press alt key under window press alt may not work thi code workaround see bug report more inform
sql12,1,todo onc we happi that jfcutil longer requir
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,work around bug which mean must use dbo schema
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,todo thi right
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,unfortun need remov exis tree tabl compon and creat new one due limit with replac model exist sun implement whi earth they couldnt formalis tree tabl exampl jfc which use bit more anyon guess
sql12,1,todo figur out whi bind variabl aren work
sql12,1,todo make properti file can use class name gener properti file name
sql12,1,hack hope name will alway last token
sql12,1,todo need have gener hibern dialect extend thi provid type
sql12,1,thi could perhap more elegantli done recurs
sql12,1,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,1,todo get rid thi class thi combobox contain all column sql tabl author bell
sql12,1,todo spring inject when thi class spring bean
sql12,1,todo make paramet implement sqlitem interfac which ha getstr method which can also implement sqlstring sqlfragment some such can then elimin use instanceof below and clean code bit make itemsinsql look like arraylist sqlitem itemsinsql new
sql12,1,todo spring inject when thi class spring bean
sql12,1,use java class that implement trigger interfac oper databas tabl row when action trigger them therefor there current way access sourc trigger hope thi will chang some point futur new sourc trigger
sql12,1,split these function off into subclass basefavouriteact
sql12,1,array string special case xmlbeanwrit method processproperti array string turn into list stringwrapp object xml presum that when read them back have class that can call setter on thu when read back array string actual read array stringwrapp which give type mi match follow arraycopi therefor need convert data that current stringwrapp object into actual string
sql12,1,todo move thi ioutil extract specifi zip file specifi output directori param zipfil param outputdirectori throw ioexcept
sql12,1,should probabl creat own tabl model but be bit slack
sql12,1,set password thi alia param password the new password todo what condit
sql12,1,tell caller that underli data not updat thi alway true could data updat with warn
sql12,1,empti string seem repres null some driver not sure thi best thing here but fix issu where sql return set default when alreadi null
sql12,1,todo hard code jdbc odbc bridg jdk bring back nvarchar column sql server tabl rowid oracl
sql12,1,todo pass messag handler user get error msg
sql12,1,facad method imessagehandl don want allow code directli access intern imessagehandl now that imessagehandl interfac requir exceptionformatt inject method that accept except
sql12,1,jason mow that multipl object tree exist store edit where objectinfo within session won work need objectinfo within someth els privat final map new hashmap
sql12,1,todo put all properti accessor
sql12,1,delet work correctli now delet from tabl import the user and creator both work through sortabletablemodel not actual model thu row index delet given sortabletablemodel row number must work through that model model actual delet
sql12,1,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,1,todo need thi one
sql12,1,todo figur out more reliabl way handl other type which indic databas specif type
sql12,1,todo give constraint name univers support and done same way everi databas
sql12,2,todo sort list
sql12,2,rememb which column rowid if ani can prevent edit
sql12,2,todo plugin support onli main session window
sql12,2,call when app shutdown todo put throw claus back in
sql12,2,todo in
sql12,2,todo tooltip
sql12,2,todo fillfactor primari etc
sql12,2,todo allow user specifi ignor case preserv case
sql12,2,todo when messag can have some text red error and some normal then put out error red
sql12,2,todo tell user that select destin schema same sourc schema
sql12,2,todo primari
sql12,2,todo mayb prompt user ask append record ignor error constraint violat
sql12,2,todo plugin support onli main session window
sql12,2,todo plugin support onli main session window
sql12,2,todo refresh
sql12,2,todo mayb someday could inform user that import key can creat becaus list tabl they select doesn includ tabl that thi foreign key depend upon for now just log warn and skip it
sql12,2,todo in
sql12,2,todo hookup with interbas spec and adjust these necessari
sql12,2,todo figur out how get then name tabl that trigger on and tabl name
sql12,2,todo should also make sure that each column made not null
sql12,2,todo plugin support onli main session window
sql12,2,not implement
sql12,2,sort specifi destinfo array base order sourceinfo array not veri effici algorthim but get job done todo rewrit thi use collect sort capabl param sourceinfo param destinfo param sourcetablenam param desttablenam return re order version specifi destinfo array throw mappingexcept array differ length column name
sql12,2,todo perhap can tell user when they click copi tabl sourc session axion and they want primari key that it not possibl
sql12,2,todo use destin databas type deriv format that accept
sql12,2,todo use check export entir tabl and doesn select all then select indic not set and thi check doesn properli detect miss data export entir tabl select need set select index below correctli
sql12,2,todo creat child index
sql12,2,just copi last tabl now safe copi constraint well that is all depend met group tabl be copi todo new featur could examin tabl list fk tabl not list then prompt user add those miss tabl list
sql12,2,dialect deleg axion databas todo thi dialect not yet complet need provid implement wherev not yet implement appear
sql12,2,todo allow user specifi sequenc name dialect that don nativ support auto increment column without use sequenc trigger combo
sql12,2,todo finish in
sql12,2,todo need enhanc index dialog allow specifi storag option for now just accept default index access method use btree
sql12,2,todo put throw claus back empti method
sql12,2,todo should also have type string date
sql12,2,todo need add storageopt add index dialog
sql12,2,move ani in file that locat core download dir in download dir the spring applic context will not load properli for some unknown reason when there in jar classpath work around simpli ensur that they where they should anyway previous not care about thi possibl that in jar copi into core download directori
sql12,2,todo use destin databas type deriv format that accept
sql12,2,todo implement thi better
sql12,2,todo need implement chang messag
sql12,2,todo need allow user specifi thi
sql12,2,not implement
sql12,2,dialect deleg timesten databas todo thi dialect not yet complet need provid implement wherev not yet implement appear
sql12,2,dialect deleg sun microsystem hadb high avail databas todo thi dialect not yet complet need provid implement wherev not yet implement appear author manningr
sql12,2,not yet readi tab new return new tab
sql12,2,todo set total progress bar
sql12,2,todo use destin databas type deriv format that accept
sql12,2,todo plugin support onli main session window
sql12,2,futur may want creat tablepopupmenu allow cut copi past oper
sql12,2,todo plugin support onli main session window
sql12,2,todo ask user they want undo chang that past made altern show them specif problem and let them fix it then allow them retri oper start from point which previou oper fail
sql12,0,flag whether have alreadi load properti not
sql12,0,histori file not found user first time user ran pgm
sql12,0,default point defin font rel that
sql12,0,get java sql driver run shutdown command
sql12,0,to chang bodi implement method use file set file templat
sql12,0,session color thi alia
sql12,0,remov trail
sql12,0,
sql12,0,noth do
sql12,0,
sql12,0,
sql12,0,version thi option you don want give out thi info pleas enter
sql12,0,expand trigger and index expand ad insid tabl expand new schemaexpand
sql12,0,the code bellow onli embed derbi driver
sql12,0,regist custom datatypecompon factori derbi clob type
sql12,0,handl null which shown special string null
sql12,0,lazili creat event
sql12,0,retriev default column valu
sql12,0,new new
sql12,0,default db nullabl use null
sql12,0,there error convers
sql12,0,about delet last thing field replac with null
sql12,0,not found will creat
sql12,0,make shortcut visibl popup
sql12,0,
sql12,0,exist you want replac it
sql12,0,ibm specif code read procedur definit
sql12,0,handi have cannon path name show user error messag sinc get that name might involv ioexcept need put insid tri statement howev sinc file doe exist there good reason get ioexcept thi point but get one there someth serious wrong and want abort therefor make sens get that name here and save later use
sql12,0,load plugin prefer
sql12,0,current mileston axion doesn support schema like other databas so set schema emtpi string detect axion session
sql12,0,the dataobject return string put into popup which can later convert appropri object type
sql12,0,have datatyp object fill appropri kind valu into appropri variabl posit prepar stmt
sql12,0,bad export not proceed with command the exportdata method ha alreadi put messag user say export fail
sql12,0,datatyp may limit initi data read from db minim time need initi load tabl edit content cell requir that entir content data element present cell befor edit therefor ask datatyp need re read data content without limit it and that read need there problem dure read cannot identifi exactli one row match current row tabl then cell not edit the revers not true succeed read data there may still other reason whi cannot edit it need check be edit after read
sql12,0,databas session statist
sql12,0,pars did not find xml mal form
sql12,0,test make mani path
sql12,0,it error have and octal number
sql12,0,tabl doesn exist sourc
sql12,0,case alreadi exist
sql12,0,gwg xml format check code
sql12,0,the index ascend order but want delet descend order see previou comment run through list backward
sql12,0,driver
sql12,0,cannot blank
sql12,0,privat string getfilenam file dir string name return getfilenam new file dir name
sql12,0,user
sql12,0,privat final static ilogg log
sql12,0,end bracket param might follow
sql12,0,these file contain imag etc tri filter out these prop
sql12,0,re regist driver necessari embed derbi
sql12,0,problem dure updat nno count insert row return ndatabas may corrupt
sql12,0,typenam
sql12,0,non javadoc see
sql12,0,method test
sql12,0,resultset null new string tabl
sql12,0,thi might becaus tabl alia use mayb with befor it
sql12,0,empti method
sql12,0,
sql12,0,ignor ani sqlexcept thi would onli could not get column info from sql databas meta data
sql12,0,open file output stream
sql12,0,set read from file just creat
sql12,0,see there problem dure pars
sql12,0,increas compon width pixel
sql12,0,increas compon width pixel
sql12,0,to chang bodi implement method use file set file templat
sql12,0,allow user set fetch size indic that thi should not call jdbc odbc bridg driver fail execut sql onc you have set fetch size ani valu
sql12,0,imposs
sql12,0,not too mani old file
sql12,0,first time through skip doubl space
sql12,0,
sql12,0,destin databas doesn support copi tabl into object pleas select schema past into
sql12,0,column defin return gener class avoid anyth throw except
sql12,0,sort index into ascend order becaus that onli function easilli avail from array class
sql12,0,gwg xml format check code
sql12,0,read entir row sinc some driver complain column read out sequenc
sql12,0,the second time that catalog ask for return two
sql12,0,file
sql12,0,ss now select reorder column
sql12,0,done befor actual read data from resultset done after read data from resultset oracl throw when process resultsetmetadata method resultset return
sql12,0,jcc driver code obfusc not check full class name but resort check prefix and suffix instead version full class name
sql12,0,prefix jcc sqlexcept class name
sql12,0,class name jcc sqlexcept class
sql12,0,setup applic look and feel
sql12,0,set return type
sql12,0,ad millisecond from orgtim file
sql12,0,case alreadi exist
sql12,0,cannot pass byte array class fornam
sql12,0,support session main window onli
sql12,0,here max line length origin line size doesn get trim white space
sql12,0,sql select execut
sql12,0,to chang bodi implement method use file set file templat
sql12,0,set gap size
sql12,0,qname qn new qname sessiondata
sql12,0,expect
sql12,0,empti bodi
sql12,0,trigger sourc
sql12,0,expect
sql12,0,fill column
sql12,0,user ha cancel queri execut
sql12,0,append label with option compon
sql12,0,expect
sql12,0,to chang bodi implement method use file set file templat
sql12,0,ad titl
sql12,0,user choos neither fix valu nor auto increment then clear fix valu field ha valu
sql12,0,procedur sourc
sql12,0,expect
sql12,0,remov duplic line
sql12,0,in develop should write english prop
sql12,0,the jtextcompon that be use edit
sql12,0,expect
sql12,0,to chang bodi implement method use file set file templat
sql12,0,the first time that schema ask for return just one
sql12,0,expect
sql12,0,expect
sql12,0,the connect technolog use could odbc jdbc ado thi option you don want give out thi info pleas enter
sql12,0,output
sql12,0,check sure get onli one schema
sql12,0,load plugin prefer
sql12,0,use session key you got from opensess call here
sql12,0,sequenc detail
sql12,0,set target server and name space
sql12,0,choos sourc directori
sql12,0,execut sql command sql tab and then display sql tab
sql12,0,save pointer need enabl edit data on demand
sql12,0,if doesnt exist prompt creat it
sql12,0,check see hit end file without process current record
sql12,0,copi header data from column array header string array
sql12,0,logger thi class
sql12,0,sinc letter wasn special letter thi will first letter our current column
sql12,0,onli check onc per session
sql12,0,set color
sql12,0,need return clone and can use clone becaus valu length might greater than columnscount
sql12,0,thi will text qualifi column need set make enter seper branch handl text qualifi column
sql12,0,the jtabl use display all resultset info
sql12,0,test make long path
sql12,0,sinc user now use popup stop edit use in cell editor ani
sql12,0,rob remov replac via regexp becaus need sever regexp escap val
sql12,0,there problem with read would nice report thi user but tri get troubl some case where data continu re read after dialog goe away becaus cell be re paint cell not edit
sql12,0,these all more less global loop variabl keep from need pass them all into variou method dure pars
sql12,0,
sql12,0,first have method in cell and text tabl oper
sql12,0,delet row from tabl
sql12,0,conveni cast valu object it type
sql12,0,have whole content clob
sql12,0,suffix tmp then send array
sql12,0,warn
sql12,0,the follow pointer need allow make edit button tell applic set edit display panel
sql12,0,not uri assum string filenam
sql12,0,
sql12,0,in develop should write english prop
sql12,0,these object not depend catalog schema enough load them onc
sql12,0,oracl plan tabl doesnt exist current schema you want creat it
sql12,0,have seen refer outer class be null when thi method call have seen onli with runtim jar and linux could not reproduc ide
sql12,0,complet will work better you use syntax plugin get from squirrelsql org it free
sql12,0,cut tabl imag and draw page
sql12,0,column not model
sql12,0,to chang bodi implement method use file set file templat
sql12,0,result check jaybird driver with major version
sql12,0,delet old file
sql12,0,datahold re getexecutionplan argv
sql12,0,object
sql12,0,data string need convert real object
sql12,0,
sql12,0,noin
sql12,0,privat int lastsessionidx
sql12,0,make sure there instanc
sql12,0,
sql12,0,line should look like thi line with span embed key span it
sql12,0,doubl headerwidth scale
sql12,0,might also catalog schema name
sql12,0,tab button
sql12,0,ignor user input
sql12,0,just case tabl edit call creator set cell editor
sql12,0,some action dont have acceler
sql12,0,ocur dure task execut
sql12,0,the field binari and not format expect datatyp default hex
sql12,0,creat filter that catch tst file
sql12,0,process listen last first notifi those that interest thi event
sql12,0,insert not properli separ give up
sql12,0,call underli model get whole data possibl
sql12,0,better safe than sorri
sql12,0,tabl that have least one child tabl and have least one parent tabl
sql12,0,add control file handl but onli datatyp can file oper
sql12,0,want delet row from end tabl toward begin tabl delet from front back that throw off index row after each delet and would have compens that exampl want delet row and and that order then after delet row row that use row now actual row would have subtract from index get row delet other hand delet row first then index all row prior that one have not been affect can then delet row without ani complic
sql12,0,privat void pbuffer string psprivileg
sql12,0,
sql12,0,
sql12,0,get default valu from tabl column
sql12,0,
sql12,0,make button look same all laf
sql12,0,
sql12,0,child
sql12,0,case connect won abl tell it auto commit state thi best default have
sql12,0,get valu from not use list
sql12,0,check informix ha veri special qualifi name
sql12,0,shift imag press button
sql12,0,the list row may empti which case just return
sql12,0,end mous listen
sql12,0,translat
sql12,0,
sql12,0,make nice rollov effect we use same listen all button
sql12,0,add panel contain binari data edit option need
sql12,0,
