projectname,classification,preprocess_comments
columba-1.4-src,1,command execut search case new result result arriv ensur that all interest listen notifi from insid edt fixm fdietz lock folder current implement todo fdietz creat new command everi provid introduc real parallel search author fdietz
columba-1.4-src,1,xxx thi not thread safe though luck isn suppos be
columba-1.4-src,1,todo author fdietz move thi constructor
columba-1.4-src,1,todo should thi renam cloc someth more appropri than clock
columba-1.4-src,1,todo author karlped guess that right thing get height sinc thi should take top and bottom margin thi print object into account but height seem not set correctli karlped
columba-1.4-src,1,can use systemclassload here becaus that wouldn work with java webstart resourcebundl use it own intern classload classload given set classload null
columba-1.4-src,1,note intent don rememb intern plugin becaus don want them appear plugin manag current todo improv plugin manag dialog support intern plugin which can remov etc
columba-1.4-src,1,fixm calendar
columba-1.4-src,1,todo author hubm have thi flag until speed entitymanag improv
columba-1.4-src,1,cleanup remov port number file
columba-1.4-src,1,todo there probabl better way thi hack
columba-1.4-src,1,todo befor insert find out there alreadi menu item with same action command so replac it otherwis insert new
columba-1.4-src,1,todo author fdietz add import featur
columba-1.4-src,1,todo author fdietz in
columba-1.4-src,1,todo author hubm implement custom menuitem render
columba-1.4-src,1,todo author fdietz page use current show onli first result
columba-1.4-src,1,todo author fdietz in
columba-1.4-src,1,real stupid recreat whole menu model
columba-1.4-src,1,todo author fdietz page use current show onli first result
columba-1.4-src,1,todo throw case variabl null
columba-1.4-src,1,todo author fdietz associ help with button and root pane
columba-1.4-src,1,fixm thi will most like not work you want element remov content same not just element refer same
columba-1.4-src,1,author fdietz use shutdown manag wrong here becaus thi automat also call framemanag which also start second shutdown thread thi lead into two parallel shutdown thread which whi sometim config file etc get mess
columba-1.4-src,1,author fdietz hackish way creat search toolbar jtoolbar searchtoolbar new
columba-1.4-src,1,command use inform provid from link execut itself todo remov iframemedi depend author timo stich
columba-1.4-src,1,manual rewrit connect url becaus there rewrit databas file creat start directori don want that
columba-1.4-src,1,todo fix updateact
columba-1.4-src,1,todo author hubm check what neccessari remov old filter add filter criteria
columba-1.4-src,1,todo let attachmentview get focu that thi work
columba-1.4-src,1,todo open messag frame todo handl also messag attach from openincompos action
columba-1.4-src,1,todo author fdietz add central place which keep list all possibl color and provid custom color configur possibl
columba-1.4-src,1,todo dont use deprec method
columba-1.4-src,1,todo author fdietz implement custom menuitem render
columba-1.4-src,1,todo author fdietz in
columba-1.4-src,1,todo author fdietz in
columba-1.4-src,1,fixm author fdietz need thi implement tempfold not just put empti method here just like virtualfold
columba-1.4-src,1,todo author fdietz in
columba-1.4-src,1,todo ristretto should handl log stream anoth way
columba-1.4-src,1,todo author fdietz all thi code creat new imaprootfold should move folderfactori thi way path would handl factori too parent directori mail folder exampl columba mail string path
columba-1.4-src,1,turn focu steal workaround should remov futur
columba-1.4-src,1,wait there activ transact todo author hubm retrycount
columba-1.4-src,1,thi regular express should cover anyth from pt com to info permit usag invalid top domain though bug fdietz ad and regular charact todo see can replac match code with ristretto stuff
columba-1.4-src,1,author fdietz thi workaround gener contact dialog editor should ensur that all necessari field avail
columba-1.4-src,1,todo replac view with more detail info view
columba-1.4-src,1,todo should check need vector better anoth list implement check also list must syncron not perform
columba-1.4-src,1,fixm thi correct
columba-1.4-src,1,todo author fdietz in
columba-1.4-src,1,todo extern string non nl
columba-1.4-src,1,todo multipl check
columba-1.4-src,1,todo author fdietz until can get all set updat immedi just open messag box tell user restart
columba-1.4-src,1,todo real statu here
columba-1.4-src,1,fixm should align menu left instead menu show getwidth menu getwidth getheight
columba-1.4-src,1,todo author fdietz in
columba-1.4-src,1,todo author fdietz in
columba-1.4-src,1,author tstich it better call shutdownmanag sinc abov call automat from it shutdownmanag modifi allow one shutdown call onli never should have multi shutdown problem again
columba-1.4-src,1,todo should come with better name menu item
columba-1.4-src,1,todo throw case variabl null
columba-1.4-src,1,todo author fdietz page use current show onli first result
columba-1.4-src,1,todo use undoableeditev make thi realli work
columba-1.4-src,1,todo author fdietz add export featur
columba-1.4-src,1,todo author fdietz page use current show onli first result
columba-1.4-src,1,sinc columba do it own log handler should not use handler parent logger
columba-1.4-src,1,todo author fdietz in
columba-1.4-src,1,the javahelp can ad borderlayout becaus isnt compon for thi demo we use embed method sinc don want frame creat
columba-1.4-src,1,author fdietz problem extens don run use java webstart jw even though assign all permiss our columba jnlp file thi onli appli initi java webstart classload but creat our own classload load extens these classload don have same permiss set anymor
columba-1.4-src,1,what here could start new server
columba-1.4-src,1,workaround thi call effectli disabl sandbox mode and seem work fine below use anoth way the polici all classload set all permiss don realli know differ though
columba-1.4-src,1,for mac screenbarmenu work thi must declar befor ani awt swing get initialis not move plugin init locat becaus that too late
columba-1.4-src,1,kid don thi home
columba-1.4-src,1,author fdietz the follow line not work just don know whi urllist toarray new url workaround modifi system class loader instead horribl but work
columba-1.4-src,1,author fdietz workaround simpli append url exist global class loader and use same parent note that creat new url classload everi class instanci might want support hot swap chang class later
columba-1.4-src,1,todo author fdietz in
columba-1.4-src,1,can use systemclassload here becaus that doesn work with java webstart instead use which seem work perfectli
columba-1.4-src,1,todo author karlped exist meta tag kept code chang necessari
columba-1.4-src,1,todo creat except thi
columba-1.4-src,1,todo should thi renam cloc someth more appropri than clock
columba-1.4-src,1,todo author javaprog better except handl
columba-1.4-src,1,todo author fdietz fix account info panel check
columba-1.4-src,1,todo author fdietz move thi constructor creat filterlist datastructur
columba-1.4-src,1,todo author fdietz in
columba-1.4-src,2,not need
columba-1.4-src,2,todo author fdietz replac with regular express
columba-1.4-src,2,todo implement me
columba-1.4-src,2,todo author fdietz implement
columba-1.4-src,2,todo author fdietz replac with regular express
columba-1.4-src,2,todo implement valid
columba-1.4-src,2,todo implement me
columba-1.4-src,2,creat subject headerfield use sender messag subject and prepend fwd not alreadi there param header which contain headerfield messag want repli forward fixm author fdietz need in thi
columba-1.4-src,2,todo finish marshal all avail properti
columba-1.4-src,2,todo finish unmarshal all avail properti
columba-1.4-src,2,todo implement
columba-1.4-src,2,todo author fdietz replac with regular express
columba-1.4-src,2,todo author fdietz implement
columba-1.4-src,2,todo implement thi
columba-1.4-src,2,not implement yet
columba-1.4-src,2,creat subject headerfield use sender messag subject and prepend re not alreadi there param header which contain headerfield messag want repli forward fixm author fdietz need in thi
columba-1.4-src,2,todo implement thi
columba-1.4-src,2,todo author karlped implement undo redo miss
columba-1.4-src,2,html quot done insert div around messag formattet with blue line left edg todo author fdietz implement quot font color stylesheet blockquot
columba-1.4-src,2,todo author fdietz replac with regular express
columba-1.4-src,2,todo author fdietz show error dialogher
columba-1.4-src,2,todo author karlped implement undo redo miss
columba-1.4-src,2,todo author fdietz add error dialog
columba-1.4-src,2,todo author fdietz add error dialog
columba-1.4-src,2,not need
columba-1.4-src,2,todo show dialog
columba-1.4-src,2,todo author fdietz replac with regular express
columba-1.4-src,2,todo author fdietz make in
columba-1.4-src,2,todo author can enabl paragraphcombobox when implement
columba-1.4-src,2,todo add dialog inform user that smtp server doe not support authent
columba-1.4-src,2,todo author hubm show there alreadi virtual folder thi tag
columba-1.4-src,2,updat statu messag todo author fdietz in
columba-1.4-src,2,todo author karlped implement undo redo miss
columba-1.4-src,2,todo author fdietz keep track progress here
columba-1.4-src,2,todo local filter action name
columba-1.4-src,2,todo author fdietz in
columba-1.4-src,2,todo implement clear
columba-1.4-src,2,todo author fdietz implement action font size combo box
columba-1.4-src,2,todo author fdietz in
columba-1.4-src,2,todo local filter action name
columba-1.4-src,2,todo author fdietz replac with regular express
columba-1.4-src,2,fixm thread view auto collaps
columba-1.4-src,2,todo author karlped implement undo redo miss
columba-1.4-src,0,get select folder
columba-1.4-src,0,creat formlayout instanc
columba-1.4-src,0,
columba-1.4-src,0,filterlist treenod found creat new one
columba-1.4-src,0,non nl
columba-1.4-src,0,associ with javahelp
columba-1.4-src,0,non nl
columba-1.4-src,0,scroll pane then add end list
columba-1.4-src,0,junit begin
columba-1.4-src,0,tri get instanc filteract
columba-1.4-src,0,junit begin
columba-1.4-src,0,remov from header list
columba-1.4-src,0,non nl
columba-1.4-src,0,notifi folder tree model
columba-1.4-src,0,should never happen
columba-1.4-src,0,
columba-1.4-src,0,telephonetextfield
columba-1.4-src,0,set compon valu
columba-1.4-src,0,write text file
columba-1.4-src,0,cancel
columba-1.4-src,0,non nl
columba-1.4-src,0,user didn select ani folder make inbox default folder
columba-1.4-src,0,fullnamebutton
columba-1.4-src,0,all match ani jcombobox
columba-1.4-src,0,karlped ad html support mimepart
columba-1.4-src,0,remov xmlelement
columba-1.4-src,0,check firstnam middlenam lastnam contain onli valid charact
columba-1.4-src,0,string uservisiblenam
columba-1.4-src,0,non nl
columba-1.4-src,0,filter descript jtextfield
columba-1.4-src,0,non nl non nl
columba-1.4-src,0,gridx anchor removebutton panel add removebutton
columba-1.4-src,0,karlped remov html comment they not display properli compos
columba-1.4-src,0,get valu from compon
columba-1.4-src,0,set sourc refer composermodel when repli thi origin sender messag you select and repli
columba-1.4-src,0,int type
columba-1.4-src,0,calendarlabel
columba-1.4-src,0,jcheckbox
columba-1.4-src,0,date header got date header store thi fact later use
columba-1.4-src,0,iter through all foldertyp find suitabl one
columba-1.4-src,0,bufferedread new bufferedread new new
columba-1.4-src,0,get next node
columba-1.4-src,0,ignor
columba-1.4-src,0,add child parent
columba-1.4-src,0,decod stuff
columba-1.4-src,0,tabl regist interest tree select event
columba-1.4-src,0,non nl non nl
columba-1.4-src,0,enabl disabl
columba-1.4-src,0,non javadoc see
columba-1.4-src,0,
columba-1.4-src,0,ignor
columba-1.4-src,0,
columba-1.4-src,0,creat config folder file file new file mkdir new config file log debug true init mail compon new mailmain init new now load all avail plugin
columba-1.4-src,0,fall back today
columba-1.4-src,0,ensur tzid match date time timezon paramet tzid paramet tzid
columba-1.4-src,0,creat form builder
columba-1.4-src,0,non nl
columba-1.4-src,0,get root folder
columba-1.4-src,0,wrong xml format
columba-1.4-src,0,creat mandatori imap inbox folder
columba-1.4-src,0,titledbord etch login etch
columba-1.4-src,0,privat jlabel
columba-1.4-src,0,taglist taglist new jscrollpan taglistscrollpan new
columba-1.4-src,0,couldn find folder associ with thi uid open select folder dialog
columba-1.4-src,0,mod switt redirect featur if from valu set take thi from els take ident
columba-1.4-src,0,add custom color item
columba-1.4-src,0,non nl
columba-1.4-src,0,inset
columba-1.4-src,0,creat form builder
columba-1.4-src,0,use mark read default fallback mechan
columba-1.4-src,0,set sourc refer composermodel when repli thi origin sender messag you select and repli
columba-1.4-src,0,focu name textfield
columba-1.4-src,0,non nl
columba-1.4-src,0,add child parent
columba-1.4-src,0,column non nl
columba-1.4-src,0,add messag folder
columba-1.4-src,0,associ inbox with root folder
columba-1.4-src,0,add messag folder
columba-1.4-src,0,author tstich ad lucen gui element here cc xy
columba-1.4-src,0,creat form builder
columba-1.4-src,0,where drag imag mous click
columba-1.4-src,0,add messag folder
columba-1.4-src,0,which parent possibl
columba-1.4-src,0,add messag folder
columba-1.4-src,0,select new item
columba-1.4-src,0,creat formlayout instanc non nl
columba-1.4-src,0,attach found insert start and end html
columba-1.4-src,0,add messag folder
columba-1.4-src,0,return result boolean valu true fals
columba-1.4-src,0,add messag folder
columba-1.4-src,0,you need sound wav your program folder
columba-1.4-src,0,column non nl
columba-1.4-src,0,non nl non nl
columba-1.4-src,0,add messag folder
columba-1.4-src,0,convert condit string int which easier handl
columba-1.4-src,0,public abstract iheaderliststorag
columba-1.4-src,0,just simpl exampl
columba-1.4-src,0,parent directori mail folder exampl columba mail
columba-1.4-src,0,pars bodi attach
columba-1.4-src,0,add messag folder
columba-1.4-src,0,creat copi command
columba-1.4-src,0,debug messag diagnost
columba-1.4-src,0,server doe not support utf fall back system default
columba-1.4-src,0,adjust descript field
columba-1.4-src,0,caus smtpexcpet then onli password wrong els bogu authent mechan
columba-1.4-src,0,group separ least one charact
columba-1.4-src,0,valid disabl sebastian witt name email somewhat de isnt true which should root localhost valid but not with thi check root also valid with local mailserv but not with thi check
columba-1.4-src,0,add messag folder
columba-1.4-src,0,charset specifi find
columba-1.4-src,0,add messag folder
columba-1.4-src,0,dimens
columba-1.4-src,0,add email address
columba-1.4-src,0,log log sever error while look charset
columba-1.4-src,0,get select folder
columba-1.4-src,0,buffer append buffer append
columba-1.4-src,0,add messag folder
columba-1.4-src,0,roll correctli over year
columba-1.4-src,0,add messag folder
columba-1.4-src,0,non nl
columba-1.4-src,0,bottom add
columba-1.4-src,0,non nl non nl
columba-1.4-src,0,user chang folder name
columba-1.4-src,0,encrypt cleartext
columba-1.4-src,0,
columba-1.4-src,0,non nl
columba-1.4-src,0,creat emptybord between compon and dialog frame
columba-1.4-src,0,non nl non nl
columba-1.4-src,0,add messag folder
columba-1.4-src,0,non nl non nl
columba-1.4-src,0,add messag folder
columba-1.4-src,0,mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont
columba-1.4-src,0,add messag folder
columba-1.4-src,0,charset found from line not lcline not forc lower case
columba-1.4-src,0,creat emptybord between compon and dialog frame
columba-1.4-src,0,group
columba-1.4-src,0,add compon panel
columba-1.4-src,0,
columba-1.4-src,0,
columba-1.4-src,0,content type header found necessari construct new one for outgo msg eudora never includ content type html msg not shown correctli
columba-1.4-src,0,jpanel panel new jpanel panel setlayout new borderlayout borderlayout east cc xywh
columba-1.4-src,0,test
columba-1.4-src,0,new global set
columba-1.4-src,0,
columba-1.4-src,0,add messag folder
columba-1.4-src,0,non nl non nl non nl non nl non nl
columba-1.4-src,0,search across all provid
columba-1.4-src,0,creat form builder
columba-1.4-src,0,gridwidth
columba-1.4-src,0,linkedlist testlist new new new new new
columba-1.4-src,0,there search engin tri default one
columba-1.4-src,0,execut command use mock object class worker which doe noth
columba-1.4-src,0,add messag folder
columba-1.4-src,0,read attribut valu
columba-1.4-src,0,add messag folder
columba-1.4-src,0,save boolean headerfield compress them one int valu
columba-1.4-src,0,protect remotesearchengin searchengin
columba-1.4-src,0,such header use eudora indic attach outgo messag outgo messag have no content type specifi therefor content type header can safe set here without risk conflict with the modif made abov
columba-1.4-src,0,add messag folder
columba-1.4-src,0,ashap textshap new textashap text gridrow name textrect font fgcolor atfract center atstart start boolean fals
columba-1.4-src,0,onli local folder have full text index capabl
columba-1.4-src,0,new inset
columba-1.4-src,0,todo in close button
columba-1.4-src,0,get uniqu boundari not check against att list part but guess it ok
columba-1.4-src,0,get column list
columba-1.4-src,0,user cancel task exit immedi
columba-1.4-src,0,display statu messag
columba-1.4-src,0,group item
columba-1.4-src,0,associ with javahelp
columba-1.4-src,0,paramet rest string
columba-1.4-src,0,creat form builder
columba-1.4-src,0,non nl non nl
columba-1.4-src,0,enabl lucen search index default non nl non nl
columba-1.4-src,0,save last messag while loop termin befor last msg save
columba-1.4-src,0,non nl non nl
columba-1.4-src,0,non nl non nl non nl non nl non nl non nl
columba-1.4-src,0,creat header multipart
columba-1.4-src,0,log log sever not enough token datestr creat date header return null
columba-1.4-src,0,notifi configur chang listen see
columba-1.4-src,0,mix unknown multipart type to treat as mix thi typic messag with attach eudora just store link them therefor creat new multipart mix messag with nd part html page with link to attach
columba-1.4-src,0,get list all uid
columba-1.4-src,0,
columba-1.4-src,0,associ with javahelp
columba-1.4-src,0,non nl
columba-1.4-src,0,move messag trash mark expung
columba-1.4-src,0,
columba-1.4-src,0,ask user about destin file
columba-1.4-src,0,don instanti thi class
columba-1.4-src,0,regist configur chang
columba-1.4-src,0,non nl non nl
columba-1.4-src,0,get headerfield search for exampl subject
columba-1.4-src,0,
columba-1.4-src,0,button panel
columba-1.4-src,0,listen updat menu case tag where chang
columba-1.4-src,0,gener
columba-1.4-src,0,return chatmedi
columba-1.4-src,0,notifi listen see
columba-1.4-src,0,non javadoc see
columba-1.4-src,0,send notif event see
columba-1.4-src,0,appli transpar icon
columba-1.4-src,0,creat formlayout instanc
columba-1.4-src,0,exampl remov jabber client
columba-1.4-src,0,display statu messag
columba-1.4-src,0,replac with simpl one line render replac with addit descript line
columba-1.4-src,0,notifi listen
columba-1.4-src,0,mandatori string base attribut
columba-1.4-src,0,add compon panel
columba-1.4-src,0,get platform specif default theme thi all case but maco plastic theme maco use system
columba-1.4-src,0,skip first column
columba-1.4-src,0,select buddi buddylist
columba-1.4-src,0,creat emptybord between compon and dialog frame
columba-1.4-src,0,privat void addstatu string tooltip imageicon icon jlabel label new jlabel icon
columba-1.4-src,0,updat list view
columba-1.4-src,0,didn find ani group thi buddi
columba-1.4-src,0,onli local folder have full text index capabl
columba-1.4-src,0,set recipi from recipi vector
columba-1.4-src,0,border border new border
columba-1.4-src,0,thi unix base system check best known area the aspel binari
columba-1.4-src,0,creat new default option
columba-1.4-src,0,add all group folder jtree
columba-1.4-src,0,add new element
columba-1.4-src,0,updat statu inform
columba-1.4-src,0,remov all old element
columba-1.4-src,0,creat headerfield
columba-1.4-src,0,author fdietz move code updat mailfolderinfo markmessag intent
columba-1.4-src,0,some other version constructor
columba-1.4-src,0,guarante return non null array
columba-1.4-src,0,process listen last first notifi those that interest thi event
columba-1.4-src,0,execut resync command
columba-1.4-src,0,non nl
columba-1.4-src,0,re select folder make chang visibl user
columba-1.4-src,0,non nl
columba-1.4-src,0,updat treenod
columba-1.4-src,0,setup to refer and account
columba-1.4-src,0,compos
columba-1.4-src,0,column row ad dynam no need defin them here
columba-1.4-src,0,notifi listen
columba-1.4-src,0,decod stuff
columba-1.4-src,0,
columba-1.4-src,0,non nl
columba-1.4-src,0,int
columba-1.4-src,0,re use ident type recipi list
columba-1.4-src,0,set color chooser set quot color
columba-1.4-src,0,execut command use mock object class worker which doe noth
columba-1.4-src,0,clear tooltip messag previous display statu bar
columba-1.4-src,0,set sourc refer composermodel when repli thi origin sender messag you select and repli
columba-1.4-src,0,updat treenod
columba-1.4-src,0,tree ha focu
columba-1.4-src,0,convert criteria into int valu
columba-1.4-src,0,creat chat connect not avail yet
columba-1.4-src,0,where drag imag mous click
columba-1.4-src,0,privat jcombobox string loginmethod
columba-1.4-src,0,creat command
columba-1.4-src,0,shadow
columba-1.4-src,0,view model
columba-1.4-src,0,modifi card properti folder
columba-1.4-src,0,get headerfield search for exampl subject
columba-1.4-src,0,jpanel mainpanel new jpanel mainlayout
columba-1.4-src,0,implement your own search engin here
columba-1.4-src,0,thi last token check last element same than array
columba-1.4-src,0,model view
columba-1.4-src,0,test method for
columba-1.4-src,0,use virtual folder onli
columba-1.4-src,0,count how mani messag ha been process date fetch from from
columba-1.4-src,0,associ with javahelp
columba-1.4-src,0,
columba-1.4-src,0,get messag bodi
columba-1.4-src,0,html insert text befor and after origin messag get necessari headerfield
columba-1.4-src,0,creat filter
columba-1.4-src,0,creat group contain first contact
columba-1.4-src,0,null becaus delet fallback inbox
columba-1.4-src,0,get select contact group card
columba-1.4-src,0,top panel
columba-1.4-src,0,user can edit default account
columba-1.4-src,0,centerpanel
columba-1.4-src,0,check number cach messagenod assertequ
columba-1.4-src,0,creat filter
columba-1.4-src,0,creat stream from string
columba-1.4-src,0,toppanel setlayout
columba-1.4-src,0,execut command use mock object class worker which doe noth
columba-1.4-src,0,someth goe wrong here fall back mark read
columba-1.4-src,0,check number cach messagenod assertequ
columba-1.4-src,0,get valu from compon
columba-1.4-src,0,must backward els list will remov wrong filter
columba-1.4-src,0,column row ad dynam no need defin them here
columba-1.4-src,0,non javadoc see
columba-1.4-src,0,fill
columba-1.4-src,0,tri fill contact list
columba-1.4-src,0,event new new point new thi
columba-1.4-src,0,top level structur
columba-1.4-src,0,string search
columba-1.4-src,0,disabl imap folder test they requir connect remot imap server setup suit new imaptstfactori
columba-1.4-src,0,cancel headerfield doesn exist
columba-1.4-src,0,non javadoc see
columba-1.4-src,0,
columba-1.4-src,0,final add all extern extens menu addit exampl hello world plugin
columba-1.4-src,0,add all address
columba-1.4-src,0,execut command use mock object class worker which doe noth
columba-1.4-src,0,debug mode regist context debugg view
columba-1.4-src,0,
columba-1.4-src,0,creat list unsubscrib folder
columba-1.4-src,0,creat one list contain mark item which have unmark and anoth list contain item remain mark
columba-1.4-src,0,see their match
columba-1.4-src,0,check mediat support dock
columba-1.4-src,0,decod headerfield
columba-1.4-src,0,parentfold imailfold inbox inbox
columba-1.4-src,0,get condit and convert constant defin filtercriteria
columba-1.4-src,0,debug messag diagnost
columba-1.4-src,0,cach clear
columba-1.4-src,0,folder have same root folder exampl two imap folder same server thi mean use server side copi which much faster than use inputstream here also use local folder which save some pars work
columba-1.4-src,0,process person namespac
columba-1.4-src,0,creat command everi action thi filter creat compound object which encapsul all command
columba-1.4-src,0,deactiv thi vfolder becaus chang about happen and search need redon
columba-1.4-src,0,vertic light gray column separ line
columba-1.4-src,0,first sort that event from one folder stick togeth
columba-1.4-src,0,end becaus draw should correct
columba-1.4-src,0,creat default namespac
columba-1.4-src,0,line doesn start with from line length save everyth stringbuff
columba-1.4-src,0,first sort that event from one folder stick togeth
columba-1.4-src,0,someth wrong sync again
columba-1.4-src,0,now have subscrib folder subscribedfold and unsubscrib folder unsubscribedfold next step creat treestructur
columba-1.4-src,0,non nl
columba-1.4-src,0,get messag header
columba-1.4-src,0,regist text select chang
columba-1.4-src,0,bottom add
columba-1.4-src,0,set initi enabl state combo box xmlelement optionsel xmlelement htmlelement string fals boolean enablehtml
columba-1.4-src,0,inbox alway subscrib
columba-1.4-src,0,handl paragraph combo box select item combo box correspond present format
columba-1.4-src,0,headeritem item new item select
columba-1.4-src,0,formlayout layout new formlayout default dlu default dlu default dlu default dlu default dlu default dlu default dlu default dlu default dlu default dlu fill default panelbuild new panelbuild thi layout cellconstraint new cellconstraint cc xy add sizelabel cc xy add sizecombobox cc xy cc xy cc xy cc xy cc xy cc xy cc xy cc xy
columba-1.4-src,0,
columba-1.4-src,0,thi can throw
columba-1.4-src,0,can onli one
columba-1.4-src,0,non nl
columba-1.4-src,0,get select search criteria
columba-1.4-src,0,top level structur
columba-1.4-src,0,get list all filter action
columba-1.4-src,0,add stream folder
columba-1.4-src,0,removeel
columba-1.4-src,0,thi action disabl when text plain editor use so it safe just cast here
columba-1.4-src,0,select search folder
columba-1.4-src,0,thi last token check last element same than array
columba-1.4-src,0,inter through all filter action
columba-1.4-src,0,check three entri
columba-1.4-src,0,messag size should least
columba-1.4-src,0,karlped method signatur chang take an instead texteditorview paramet sinc view longer directli avail
columba-1.4-src,0,name use load plugin
columba-1.4-src,0,defaultitem item new getstat
columba-1.4-src,0,con
columba-1.4-src,0,builder nextlin
columba-1.4-src,0,plain text compon don fire these event
columba-1.4-src,0,check new file script directori
columba-1.4-src,0,get select folder
columba-1.4-src,0,
columba-1.4-src,0,match with link tag
columba-1.4-src,0,non nl
columba-1.4-src,0,enabl disabl textfield in depend select criteria
columba-1.4-src,0,regist configur chang state
columba-1.4-src,0,show all search result
columba-1.4-src,0,small icon menu imageload
columba-1.4-src,0,select search folder
columba-1.4-src,0,creat command refer
columba-1.4-src,0,encapsul bodytext html code
columba-1.4-src,0,get inputstream thi messag from folder
columba-1.4-src,0,view headerlist messag list viewer
columba-1.4-src,0,non nl
columba-1.4-src,0,creat filter criteria base select type
columba-1.4-src,0,els set
columba-1.4-src,0,header item
columba-1.4-src,0,karlped chang handl date previous columba date header use now we use date header instead
columba-1.4-src,0,execut custom search
columba-1.4-src,0,
columba-1.4-src,0,type cast here safe
columba-1.4-src,0,messag should mark recent true flag getrec messag should mark as flag true flag getflag messag should mark not expung fals
columba-1.4-src,0,set criteria search folder
columba-1.4-src,0,non nl
columba-1.4-src,0,set sourc folder uid
columba-1.4-src,0,non nl
columba-1.4-src,0,remov old filter
columba-1.4-src,0,synchron complet folder
columba-1.4-src,0,add search histori
columba-1.4-src,0,non javadoc see
columba-1.4-src,0,get search folder
columba-1.4-src,0,non nl
columba-1.4-src,0,tree select event
columba-1.4-src,0,plain text compon don fire these event
columba-1.4-src,0,choic btw text and html will base store option
columba-1.4-src,0,disabl imap folder test they requir connect remot imap server setup suit new imaptstfactori
columba-1.4-src,0,creat select handler
columba-1.4-src,0,follow line add action support use columba action object thi mean that onli have singl instanc these specif action which share all menuitem and toolbar button
columba-1.4-src,0,directli execut search
columba-1.4-src,0,reset content buffer assum that tag either tag content children not both thi usual case with xml that repres data strucutur program languag independ way thi assumpt not typic valid where xml be use classic text mark style where tag use style content and sever style may overlap onc
columba-1.4-src,0,get current select folder
columba-1.4-src,0,get command refer
columba-1.4-src,0,necessari decrypt verifi messag
columba-1.4-src,0,execut command use mock object class worker which doe noth
columba-1.4-src,0,model view
columba-1.4-src,0,execut command use mock object class worker which doe noth
columba-1.4-src,0,public icontentpan getcontentpan return thi
columba-1.4-src,0,header columbahead
columba-1.4-src,0,should never happen
columba-1.4-src,0,add messag eml inputstream folder
columba-1.4-src,0,regist alt up hotkey move folder when folder tree tabl have focu
columba-1.4-src,0,non nl
columba-1.4-src,0,regist hotkey renam folder when folder tree itself ha focu
