projectname,classification,preprocess_comments
columba-1.4-src,DESIGN,todo author fdietz page use current show onli first result
columba-1.4-src,DESIGN,todo throw case variabl null
columba-1.4-src,DESIGN,todo author fdietz associ help with button and root pane
columba-1.4-src,DESIGN,fixm thi will most like not work you want element remov content same not just element refer same
columba-1.4-src,DESIGN,author fdietz use shutdown manag wrong here becaus thi automat also call framemanag which also start second shutdown thread thi lead into two parallel shutdown thread which whi sometim config file etc get mess
columba-1.4-src,DESIGN,author fdietz hackish way creat search toolbar jtoolbar searchtoolbar new
columba-1.4-src,DESIGN,command use inform provid from link execut itself todo remov iframemedi depend author timo stich
columba-1.4-src,DESIGN,manual rewrit connect url becaus there rewrit databas file creat start directori don want that
columba-1.4-src,DESIGN,todo fix updateact
columba-1.4-src,DESIGN,todo author hubm check what neccessari remov old filter add filter criteria
columba-1.4-src,DESIGN,todo let attachmentview get focu that thi work
columba-1.4-src,DESIGN,todo open messag frame todo handl also messag attach from openincompos action
columba-1.4-src,DESIGN,todo author fdietz add central place which keep list all possibl color and provid custom color configur possibl
columba-1.4-src,DESIGN,todo dont use deprec method
columba-1.4-src,DESIGN,todo author fdietz implement custom menuitem render
columba-1.4-src,DESIGN,todo author fdietz in
columba-1.4-src,DESIGN,todo author fdietz in
columba-1.4-src,DESIGN,fixm author fdietz need thi implement tempfold not just put empti method here just like virtualfold
columba-1.4-src,DESIGN,todo author fdietz in
columba-1.4-src,DESIGN,todo ristretto should handl log stream anoth way
columba-1.4-src,DESIGN,todo author fdietz all thi code creat new imaprootfold should move folderfactori thi way path would handl factori too parent directori mail folder exampl columba mail string path
columba-1.4-src,DESIGN,turn focu steal workaround should remov futur
columba-1.4-src,DESIGN,wait there activ transact todo author hubm retrycount
columba-1.4-src,DESIGN,thi regular express should cover anyth from pt com to info permit usag invalid top domain though bug fdietz ad and regular charact todo see can replac match code with ristretto stuff
columba-1.4-src,DESIGN,author fdietz thi workaround gener contact dialog editor should ensur that all necessari field avail
columba-1.4-src,DESIGN,todo replac view with more detail info view
columba-1.4-src,DESIGN,todo should check need vector better anoth list implement check also list must syncron not perform
columba-1.4-src,DESIGN,fixm thi correct
columba-1.4-src,DESIGN,todo author fdietz in
columba-1.4-src,DESIGN,todo extern string non nl
columba-1.4-src,DESIGN,todo multipl check
columba-1.4-src,DESIGN,todo author fdietz until can get all set updat immedi just open messag box tell user restart
columba-1.4-src,DESIGN,todo real statu here
columba-1.4-src,DESIGN,fixm should align menu left instead menu show getwidth menu getwidth getheight
columba-1.4-src,DESIGN,todo author fdietz in
columba-1.4-src,DESIGN,todo author fdietz in
columba-1.4-src,DESIGN,author tstich it better call shutdownmanag sinc abov call automat from it shutdownmanag modifi allow one shutdown call onli never should have multi shutdown problem again
columba-1.4-src,DESIGN,todo should come with better name menu item
columba-1.4-src,DESIGN,todo throw case variabl null
columba-1.4-src,DESIGN,todo author fdietz page use current show onli first result
columba-1.4-src,DESIGN,todo use undoableeditev make thi realli work
columba-1.4-src,DESIGN,todo author fdietz add export featur
columba-1.4-src,DESIGN,todo author fdietz page use current show onli first result
columba-1.4-src,DESIGN,sinc columba do it own log handler should not use handler parent logger
columba-1.4-src,DESIGN,todo author fdietz in
columba-1.4-src,DESIGN,the javahelp can ad borderlayout becaus isnt compon for thi demo we use embed method sinc don want frame creat
columba-1.4-src,DESIGN,author fdietz problem extens don run use java webstart jw even though assign all permiss our columba jnlp file thi onli appli initi java webstart classload but creat our own classload load extens these classload don have same permiss set anymor
columba-1.4-src,DESIGN,what here could start new server
columba-1.4-src,DESIGN,workaround thi call effectli disabl sandbox mode and seem work fine below use anoth way the polici all classload set all permiss don realli know differ though
columba-1.4-src,DESIGN,for mac screenbarmenu work thi must declar befor ani awt swing get initialis not move plugin init locat becaus that too late
columba-1.4-src,DESIGN,kid don thi home
columba-1.4-src,DESIGN,author fdietz the follow line not work just don know whi urllist toarray new url workaround modifi system class loader instead horribl but work
columba-1.4-src,DESIGN,author fdietz workaround simpli append url exist global class loader and use same parent note that creat new url classload everi class instanci might want support hot swap chang class later
columba-1.4-src,DESIGN,todo author fdietz in
columba-1.4-src,DESIGN,can use systemclassload here becaus that doesn work with java webstart instead use which seem work perfectli
columba-1.4-src,DESIGN,todo author karlped exist meta tag kept code chang necessari
columba-1.4-src,DESIGN,todo creat except thi
columba-1.4-src,DESIGN,todo should thi renam cloc someth more appropri than clock
columba-1.4-src,DESIGN,todo author javaprog better except handl
columba-1.4-src,DESIGN,todo author fdietz fix account info panel check
columba-1.4-src,DESIGN,todo author fdietz move thi constructor creat filterlist datastructur
columba-1.4-src,DESIGN,todo author fdietz in
columba-1.4-src,DOCUMENTATION,todo add javadoc
columba-1.4-src,DOCUMENTATION,fixm thi function need document return boolean param xmlelement
columba-1.4-src,DOCUMENTATION,fixm thi function need document return string param string name
columba-1.4-src,DOCUMENTATION,todo author fdietz add proper descript here
columba-1.4-src,DOCUMENTATION,fixm thi function need document constructor
columba-1.4-src,DOCUMENTATION,fixm thi function need document param out outputstream print data to
columba-1.4-src,DOCUMENTATION,fixm thi function need document constructor param name string param data string
columba-1.4-src,DOCUMENTATION,todo creat javadoc class
columba-1.4-src,DOCUMENTATION,fixm thi function need document param attr hashtabl use attribut
columba-1.4-src,DOCUMENTATION,fixm thi function need document return xmlelement param string path
columba-1.4-src,DOCUMENTATION,todo add javadoc
columba-1.4-src,DOCUMENTATION,fixm thi function need document return vector
columba-1.4-src,DOCUMENTATION,fixm thi function need document return enumer
columba-1.4-src,DOCUMENTATION,fixm thi function need document return string param string name
columba-1.4-src,DOCUMENTATION,fixm thi function need document constructor param string name param hashtabl attribut
columba-1.4-src,DOCUMENTATION,fixm thi function need document constructor param string name
columba-1.4-src,IMPLEMENTATION,not need
columba-1.4-src,IMPLEMENTATION,todo author fdietz replac with regular express
columba-1.4-src,IMPLEMENTATION,todo implement me
columba-1.4-src,IMPLEMENTATION,todo author fdietz implement
columba-1.4-src,IMPLEMENTATION,todo author fdietz replac with regular express
columba-1.4-src,IMPLEMENTATION,todo implement valid
columba-1.4-src,IMPLEMENTATION,todo implement me
columba-1.4-src,IMPLEMENTATION,creat subject headerfield use sender messag subject and prepend fwd not alreadi there param header which contain headerfield messag want repli forward fixm author fdietz need in thi
columba-1.4-src,IMPLEMENTATION,todo finish marshal all avail properti
columba-1.4-src,IMPLEMENTATION,todo finish unmarshal all avail properti
columba-1.4-src,IMPLEMENTATION,todo implement
columba-1.4-src,IMPLEMENTATION,todo author fdietz replac with regular express
columba-1.4-src,IMPLEMENTATION,todo author fdietz implement
columba-1.4-src,IMPLEMENTATION,todo implement thi
columba-1.4-src,IMPLEMENTATION,not implement yet
columba-1.4-src,IMPLEMENTATION,creat subject headerfield use sender messag subject and prepend re not alreadi there param header which contain headerfield messag want repli forward fixm author fdietz need in thi
columba-1.4-src,IMPLEMENTATION,todo implement thi
columba-1.4-src,IMPLEMENTATION,todo author karlped implement undo redo miss
columba-1.4-src,IMPLEMENTATION,html quot done insert div around messag formattet with blue line left edg todo author fdietz implement quot font color stylesheet blockquot
columba-1.4-src,IMPLEMENTATION,todo author fdietz replac with regular express
columba-1.4-src,IMPLEMENTATION,todo author fdietz show error dialogher
columba-1.4-src,IMPLEMENTATION,todo author karlped implement undo redo miss
columba-1.4-src,IMPLEMENTATION,todo author fdietz add error dialog
columba-1.4-src,IMPLEMENTATION,todo author fdietz add error dialog
columba-1.4-src,IMPLEMENTATION,not need
columba-1.4-src,IMPLEMENTATION,todo show dialog
columba-1.4-src,IMPLEMENTATION,todo author fdietz replac with regular express
columba-1.4-src,IMPLEMENTATION,todo author fdietz make in
columba-1.4-src,IMPLEMENTATION,todo author can enabl paragraphcombobox when implement
columba-1.4-src,IMPLEMENTATION,todo add dialog inform user that smtp server doe not support authent
columba-1.4-src,IMPLEMENTATION,todo author hubm show there alreadi virtual folder thi tag
columba-1.4-src,IMPLEMENTATION,updat statu messag todo author fdietz in
columba-1.4-src,IMPLEMENTATION,todo author karlped implement undo redo miss
columba-1.4-src,IMPLEMENTATION,todo author fdietz keep track progress here
columba-1.4-src,IMPLEMENTATION,todo local filter action name
columba-1.4-src,IMPLEMENTATION,todo author fdietz in
columba-1.4-src,IMPLEMENTATION,todo implement clear
columba-1.4-src,IMPLEMENTATION,todo author fdietz implement action font size combo box
columba-1.4-src,IMPLEMENTATION,todo author fdietz in
columba-1.4-src,IMPLEMENTATION,todo local filter action name
columba-1.4-src,IMPLEMENTATION,todo author fdietz replac with regular express
columba-1.4-src,IMPLEMENTATION,fixm thread view auto collaps
columba-1.4-src,IMPLEMENTATION,todo author karlped implement undo redo miss
columba-1.4-src,TEST,todo author fdietz implement test
columba-1.4-src,TEST,test case gener subject line when repli and or forward messag todo author fdietz
columba-1.4-src,TEST,todo test mac keyboard acceler chang done here mlivingston shortcut key
columba-1.4-src,TEST,fixm miss full test leap year
columba-1.4-src,TEST,todo fix testcas result true result
columba-1.4-src,TEST,get locat extern commandlin tool todo test thi method param toolid tool return locat tool
columba-1.4-src,WITHOUT_CLASSIFICATION,get select folder
columba-1.4-src,WITHOUT_CLASSIFICATION,creat formlayout instanc
columba-1.4-src,WITHOUT_CLASSIFICATION,
columba-1.4-src,WITHOUT_CLASSIFICATION,filterlist treenod found creat new one
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,associ with javahelp
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,scroll pane then add end list
columba-1.4-src,WITHOUT_CLASSIFICATION,junit begin
columba-1.4-src,WITHOUT_CLASSIFICATION,tri get instanc filteract
columba-1.4-src,WITHOUT_CLASSIFICATION,junit begin
columba-1.4-src,WITHOUT_CLASSIFICATION,remov from header list
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,notifi folder tree model
columba-1.4-src,WITHOUT_CLASSIFICATION,should never happen
columba-1.4-src,WITHOUT_CLASSIFICATION,
columba-1.4-src,WITHOUT_CLASSIFICATION,telephonetextfield
columba-1.4-src,WITHOUT_CLASSIFICATION,set compon valu
columba-1.4-src,WITHOUT_CLASSIFICATION,write text file
columba-1.4-src,WITHOUT_CLASSIFICATION,cancel
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,user didn select ani folder make inbox default folder
columba-1.4-src,WITHOUT_CLASSIFICATION,fullnamebutton
columba-1.4-src,WITHOUT_CLASSIFICATION,all match ani jcombobox
columba-1.4-src,WITHOUT_CLASSIFICATION,karlped ad html support mimepart
columba-1.4-src,WITHOUT_CLASSIFICATION,remov xmlelement
columba-1.4-src,WITHOUT_CLASSIFICATION,check firstnam middlenam lastnam contain onli valid charact
columba-1.4-src,WITHOUT_CLASSIFICATION,string uservisiblenam
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,filter descript jtextfield
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,gridx anchor removebutton panel add removebutton
columba-1.4-src,WITHOUT_CLASSIFICATION,karlped remov html comment they not display properli compos
columba-1.4-src,WITHOUT_CLASSIFICATION,get valu from compon
columba-1.4-src,WITHOUT_CLASSIFICATION,set sourc refer composermodel when repli thi origin sender messag you select and repli
columba-1.4-src,WITHOUT_CLASSIFICATION,int type
columba-1.4-src,WITHOUT_CLASSIFICATION,calendarlabel
columba-1.4-src,WITHOUT_CLASSIFICATION,jcheckbox
columba-1.4-src,WITHOUT_CLASSIFICATION,date header got date header store thi fact later use
columba-1.4-src,WITHOUT_CLASSIFICATION,iter through all foldertyp find suitabl one
columba-1.4-src,WITHOUT_CLASSIFICATION,bufferedread new bufferedread new new
columba-1.4-src,WITHOUT_CLASSIFICATION,get next node
columba-1.4-src,WITHOUT_CLASSIFICATION,ignor
columba-1.4-src,WITHOUT_CLASSIFICATION,add child parent
columba-1.4-src,WITHOUT_CLASSIFICATION,decod stuff
columba-1.4-src,WITHOUT_CLASSIFICATION,tabl regist interest tree select event
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,enabl disabl
columba-1.4-src,WITHOUT_CLASSIFICATION,non javadoc see
columba-1.4-src,WITHOUT_CLASSIFICATION,
columba-1.4-src,WITHOUT_CLASSIFICATION,ignor
columba-1.4-src,WITHOUT_CLASSIFICATION,
columba-1.4-src,WITHOUT_CLASSIFICATION,creat config folder file file new file mkdir new config file log debug true init mail compon new mailmain init new now load all avail plugin
columba-1.4-src,WITHOUT_CLASSIFICATION,fall back today
columba-1.4-src,WITHOUT_CLASSIFICATION,ensur tzid match date time timezon paramet tzid paramet tzid
columba-1.4-src,WITHOUT_CLASSIFICATION,creat form builder
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,get root folder
columba-1.4-src,WITHOUT_CLASSIFICATION,wrong xml format
columba-1.4-src,WITHOUT_CLASSIFICATION,creat mandatori imap inbox folder
columba-1.4-src,WITHOUT_CLASSIFICATION,titledbord etch login etch
columba-1.4-src,WITHOUT_CLASSIFICATION,privat jlabel
columba-1.4-src,WITHOUT_CLASSIFICATION,taglist taglist new jscrollpan taglistscrollpan new
columba-1.4-src,WITHOUT_CLASSIFICATION,couldn find folder associ with thi uid open select folder dialog
columba-1.4-src,WITHOUT_CLASSIFICATION,mod switt redirect featur if from valu set take thi from els take ident
columba-1.4-src,WITHOUT_CLASSIFICATION,add custom color item
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,inset
columba-1.4-src,WITHOUT_CLASSIFICATION,creat form builder
columba-1.4-src,WITHOUT_CLASSIFICATION,use mark read default fallback mechan
columba-1.4-src,WITHOUT_CLASSIFICATION,set sourc refer composermodel when repli thi origin sender messag you select and repli
columba-1.4-src,WITHOUT_CLASSIFICATION,focu name textfield
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,add child parent
columba-1.4-src,WITHOUT_CLASSIFICATION,column non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,associ inbox with root folder
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,author tstich ad lucen gui element here cc xy
columba-1.4-src,WITHOUT_CLASSIFICATION,creat form builder
columba-1.4-src,WITHOUT_CLASSIFICATION,where drag imag mous click
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,which parent possibl
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,select new item
columba-1.4-src,WITHOUT_CLASSIFICATION,creat formlayout instanc non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,attach found insert start and end html
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,return result boolean valu true fals
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,you need sound wav your program folder
columba-1.4-src,WITHOUT_CLASSIFICATION,column non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,convert condit string int which easier handl
columba-1.4-src,WITHOUT_CLASSIFICATION,public abstract iheaderliststorag
columba-1.4-src,WITHOUT_CLASSIFICATION,just simpl exampl
columba-1.4-src,WITHOUT_CLASSIFICATION,parent directori mail folder exampl columba mail
columba-1.4-src,WITHOUT_CLASSIFICATION,pars bodi attach
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,creat copi command
columba-1.4-src,WITHOUT_CLASSIFICATION,debug messag diagnost
columba-1.4-src,WITHOUT_CLASSIFICATION,server doe not support utf fall back system default
columba-1.4-src,WITHOUT_CLASSIFICATION,adjust descript field
columba-1.4-src,WITHOUT_CLASSIFICATION,caus smtpexcpet then onli password wrong els bogu authent mechan
columba-1.4-src,WITHOUT_CLASSIFICATION,group separ least one charact
columba-1.4-src,WITHOUT_CLASSIFICATION,valid disabl sebastian witt name email somewhat de isnt true which should root localhost valid but not with thi check root also valid with local mailserv but not with thi check
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,charset specifi find
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,dimens
columba-1.4-src,WITHOUT_CLASSIFICATION,add email address
columba-1.4-src,WITHOUT_CLASSIFICATION,log log sever error while look charset
columba-1.4-src,WITHOUT_CLASSIFICATION,get select folder
columba-1.4-src,WITHOUT_CLASSIFICATION,buffer append buffer append
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,roll correctli over year
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,bottom add
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,user chang folder name
columba-1.4-src,WITHOUT_CLASSIFICATION,encrypt cleartext
columba-1.4-src,WITHOUT_CLASSIFICATION,
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,creat emptybord between compon and dialog frame
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont mainfont
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,charset found from line not lcline not forc lower case
columba-1.4-src,WITHOUT_CLASSIFICATION,creat emptybord between compon and dialog frame
columba-1.4-src,WITHOUT_CLASSIFICATION,group
columba-1.4-src,WITHOUT_CLASSIFICATION,add compon panel
columba-1.4-src,WITHOUT_CLASSIFICATION,
columba-1.4-src,WITHOUT_CLASSIFICATION,
columba-1.4-src,WITHOUT_CLASSIFICATION,content type header found necessari construct new one for outgo msg eudora never includ content type html msg not shown correctli
columba-1.4-src,WITHOUT_CLASSIFICATION,jpanel panel new jpanel panel setlayout new borderlayout borderlayout east cc xywh
columba-1.4-src,WITHOUT_CLASSIFICATION,test
columba-1.4-src,WITHOUT_CLASSIFICATION,new global set
columba-1.4-src,WITHOUT_CLASSIFICATION,null
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl non nl non nl non nl non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,search across all provid
columba-1.4-src,WITHOUT_CLASSIFICATION,creat form builder
columba-1.4-src,WITHOUT_CLASSIFICATION,gridwidth
columba-1.4-src,WITHOUT_CLASSIFICATION,linkedlist testlist new new new new new
columba-1.4-src,WITHOUT_CLASSIFICATION,there search engin tri default one
columba-1.4-src,WITHOUT_CLASSIFICATION,execut command use mock object class worker which doe noth
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,read attribut valu
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,save boolean headerfield compress them one int valu
columba-1.4-src,WITHOUT_CLASSIFICATION,protect remotesearchengin searchengin
columba-1.4-src,WITHOUT_CLASSIFICATION,such header use eudora indic attach outgo messag outgo messag have no content type specifi therefor content type header can safe set here without risk conflict with the modif made abov
columba-1.4-src,WITHOUT_CLASSIFICATION,add messag folder
columba-1.4-src,WITHOUT_CLASSIFICATION,ashap textshap new textashap text gridrow name textrect font fgcolor atfract center atstart start boolean fals
columba-1.4-src,WITHOUT_CLASSIFICATION,onli local folder have full text index capabl
columba-1.4-src,WITHOUT_CLASSIFICATION,new inset
columba-1.4-src,WITHOUT_CLASSIFICATION,todo in close button
columba-1.4-src,WITHOUT_CLASSIFICATION,get uniqu boundari not check against att list part but guess it ok
columba-1.4-src,WITHOUT_CLASSIFICATION,get column list
columba-1.4-src,WITHOUT_CLASSIFICATION,user cancel task exit immedi
columba-1.4-src,WITHOUT_CLASSIFICATION,display statu messag
columba-1.4-src,WITHOUT_CLASSIFICATION,group item
columba-1.4-src,WITHOUT_CLASSIFICATION,associ with javahelp
columba-1.4-src,WITHOUT_CLASSIFICATION,paramet rest string
columba-1.4-src,WITHOUT_CLASSIFICATION,creat form builder
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,enabl lucen search index default non nl non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,save last messag while loop termin befor last msg save
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl non nl non nl non nl non nl non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,creat header multipart
columba-1.4-src,WITHOUT_CLASSIFICATION,log log sever not enough token datestr creat date header return null
columba-1.4-src,WITHOUT_CLASSIFICATION,notifi configur chang listen see
columba-1.4-src,WITHOUT_CLASSIFICATION,mix unknown multipart type to treat as mix thi typic messag with attach eudora just store link them therefor creat new multipart mix messag with nd part html page with link to attach
columba-1.4-src,WITHOUT_CLASSIFICATION,get list all uid
columba-1.4-src,WITHOUT_CLASSIFICATION,
columba-1.4-src,WITHOUT_CLASSIFICATION,associ with javahelp
columba-1.4-src,WITHOUT_CLASSIFICATION,non nl
columba-1.4-src,WITHOUT_CLASSIFICATION,move messag trash mark expung
columba-1.4-src,WITHOUT_CLASSIFICATION,
columba-1.4-src,WITHOUT_CLASSIFICATION,ask user about destin file
columba-1.4-src,WITHOUT_CLASSIFICATION,don instanti thi class
