projectname,classification,preprocess_comments
jfreechart-1.0.19,DESIGN,fixm should realli assert valu here
jfreechart-1.0.19,DESIGN,here quirk api ha been defin term plain timeperiod which cannot make use timezon and local specifi constructor so onli time zone peg period instanceof regulartimeperiod
jfreechart-1.0.19,DESIGN,now handl specif plot type and ye know thi some realli ugli code that ha manual updat ani time new plot type ad should have written someth much cooler but didn and neither did anyon els
jfreechart-1.0.19,DESIGN,todo urlencod
jfreechart-1.0.19,DESIGN,creat entiti fixm these method should defin
jfreechart-1.0.19,DESIGN,todo revert svn revis jfreechart jdk issu todo then chang visibl all darker method except darker paint privat
jfreechart-1.0.19,DESIGN,todo replac getsiz getbound
jfreechart-1.0.19,DESIGN,todo check threshold
jfreechart-1.0.19,DESIGN,fixm add boolean
jfreechart-1.0.19,DESIGN,unus parent
jfreechart-1.0.19,DESIGN,fixm add boolean
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,now handl some special case ye ugli code alert
jfreechart-1.0.19,DESIGN,fixm probabl make sens alloc array color and lazili popul thi array
jfreechart-1.0.19,DESIGN,todo need fetch thi from localis resourc
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,fixm getvalueformat method
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,here could probabl littl faster search both indic simultan but look that later seem like matter
jfreechart-1.0.19,DESIGN,todo complet thi
jfreechart-1.0.19,DESIGN,fixm thi attribut never use deprec
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,fixm should realli assert valu here
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,fixm clone attribut string not null
jfreechart-1.0.19,DESIGN,todo implement thi method properli
jfreechart-1.0.19,DESIGN,here tweak notifi flag plot that onli one notif happen even though updat multipl axe
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,report thi
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,here tweak notifi flag plot that onli one notif happen even though updat multipl axe
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,here tweak notifi flag plot that onli one notif happen even though updat multipl axe
jfreechart-1.0.19,DESIGN,thi may obsolet not use anywher
jfreechart-1.0.19,DESIGN,here tweak notifi flag plot that onli one notif happen even though updat multipl axe
jfreechart-1.0.19,DESIGN,todo thi good idea
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,kludg make everyth work when row return
jfreechart-1.0.19,DESIGN,here tweak notifi flag plot that onli one notif happen even though updat multipl axe
jfreechart-1.0.19,DESIGN,report thi
jfreechart-1.0.19,DESIGN,todo shift block down half
jfreechart-1.0.19,DESIGN,todo thi good idea
jfreechart-1.0.19,DESIGN,fixm better ask render instead datasetutil
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,todo implement entiti annot
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,todo thi need move into render state
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,need improv
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,not use plot
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,fixm thi attribut never use deprec
jfreechart-1.0.19,DESIGN,fixm need local well timezon
jfreechart-1.0.19,DESIGN,todo implement thi properli
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,todo for jfreechart thi method should shapeutil class
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,we have use method interfac but thi doesn have paint and stroke set
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,todo might good idea keep refer color specifi setpaint setcolor rather than creat new object everi time getpaint call
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,fixm check that there isn alreadi seri with same key
jfreechart-1.0.19,DESIGN,know it bad creat object better idea
jfreechart-1.0.19,DESIGN,know it bad creat object better idea
jfreechart-1.0.19,DESIGN,fixm clone gener
jfreechart-1.0.19,DESIGN,todo use gener here
jfreechart-1.0.19,DESIGN,fixm thi attribut not use deprec
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,DESIGN,defer argument check
jfreechart-1.0.19,IMPLEMENTATION,todo think need make sure key actual clone wherea paint instanc alway immut they
jfreechart-1.0.19,IMPLEMENTATION,fixm draw outlier
jfreechart-1.0.19,IMPLEMENTATION,todo think need make sure key actual clone wherea stroke instanc alway immut they
jfreechart-1.0.19,IMPLEMENTATION,not implement
jfreechart-1.0.19,IMPLEMENTATION,return string repres week week todo look return string repres week
jfreechart-1.0.19,IMPLEMENTATION,fixm show dialog with error
jfreechart-1.0.19,IMPLEMENTATION,fixm show dialog with error
jfreechart-1.0.19,IMPLEMENTATION,todo draw interv marker with effect
jfreechart-1.0.19,IMPLEMENTATION,todo add serial support imag
jfreechart-1.0.19,IMPLEMENTATION,could make thi configur
jfreechart-1.0.19,IMPLEMENTATION,todo see need appli some line color and style axi trace
jfreechart-1.0.19,IMPLEMENTATION,todo draw interv marker with effect
jfreechart-1.0.19,IMPLEMENTATION,not implement
jfreechart-1.0.19,IMPLEMENTATION,fixm implement thi
jfreechart-1.0.19,IMPLEMENTATION,annot that allow imag place some locat on link xyplot todo implement serial properli imag not serializ
jfreechart-1.0.19,TEST,plot field not test
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,not check there paint defin specifi key
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,rang rang
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,height ok but width must constrain
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,need fill buffer
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,check that clone doesn share same underli array
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,now replac dataset should updat axi rang
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,minortickcount
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat dataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,check that render ha correspond dataset it doesn matter dataset null
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,build first tab
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,compar
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,row background paint chart
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,mercurypaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,period
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,should get neg index
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat legend request
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,segment fromseg getseg from fromseg inc segment toseg getseg to toseg dec
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,dispos ani font have creat
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,case compar anoth timeseriesdatapair object
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,empti cell row
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,the follow angl calc will ensur there isn top vertic axi thi may use you don want ani given criteria move import than other cat catcount
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat color chang dialog
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,draw item label there ani
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,build second tab
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,you can add null list would have been better thi requir empti list
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,row
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,check previous colinear
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,set plot properti
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,draw standard deviat line befor shape if they visibl look better shape fill colour differ line colour
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat event with special flag set the purpos thi commun plot the default receiv event that seri visibl ha chang axi rang might need updat
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,don need anyth
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,need instanti thi
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,row
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,rosehighlightpaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,return appropri axi editor
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,timeseriesdataitem item
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat new font and set into titl label
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,dispos ani font have creat
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,shape visibl
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,check regular valu
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,test collect which doesn defin all task all seri
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,row
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,xyseri
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,check that clone doesn share same underli array
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,row
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,when dataset contain one more seri but those seri contain item expect valu rang null
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,use color text field show color
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,not first tick display no tick label
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat font chang dialog
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,follow code barl in javad coordin left end bar horizont bar chart and top end bar vertic bar chart whether thi base bar not depend also whether data valu rel base valu and whether not rang axi invert thi onli matter if when appli minimumbarlength attribut becaus should extend non base end bar
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat font chang dialog
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,get item count seri that can know which end seri
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,deal with rang axi
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,shape fill
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,set rang axi display integ onli
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,convert font size in awt height pixel swt
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,pass click plot reli plot post plot chang event and redraw chart
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,use item paint outlin default not outlin paint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,handl special case where dataset ha interv that want measur
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,categoryplot plot
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,deal with domain axi
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,we do thi test onli and make sure that onli add data ascend order valu
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,verifi max valu
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,chang seri outlin stroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,verifi min valu
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,check inherit attribut
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,gridbandpaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,start back wrap around front and finish back again
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,deal with plot appear
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,test customis instanc
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,row orient
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,row
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,here chang affinetransform can draw annot larger area and scale down into display area afterward origin transform restor
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,row background paint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,time zone
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,row stroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,clip top and bottom bound data area
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,check dataset with one time period
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,bar
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,can anyth
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,sectionoutlinepaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat dataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,use valuemark test becaus need concret subclass
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,bordervis
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat new font and set into titl label
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,consist with other graphicsd implement
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,valid base timelin exclus ad timelin escept
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,xyseri
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,domainaxisloc longer separ field but test anyway
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,row key
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,privat tickunit standardtickunit
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,backgroundimag
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,tri unknown column key
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,minorticklength
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,when dataset contain one more seri but those seri contain item still expect rang null
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,labelfont
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,tblrc bottom and right onli
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,build third tab
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,need resiz buffer
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,column key
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,even though axi not visibl need tick gridlin
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,and cancel button
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,doe noth overrid necessari
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,don zoom unless mous pointer plot data area
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,there tool tip expect gener titl and alt valu onli add empti alt there tooltip
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,borderstrok
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,ensur have maximum valu use axe
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,dispos resourc own but user must dispos
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,remov plot but plot remov instead
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,set line style solid default
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,start new seri path
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,appli dash style ani
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,too slow look everi data item let just look first middl and last item
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,pad
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,show style tick neg expon gener tick valu between show fewer
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,axislabelpaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,properti save print zoom tooltip
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,retriev swt font descript indept way
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,collect entiti and tool tip inform
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat new awt font with appropi data
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,and independ
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,now simpli want extract char from iter and call unstyl text render
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,first get rang without interv then expand interv width
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,see comment abov swtcolor
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,should get neg index
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,renderinghint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,next setup plot area
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,thi mycolor new color getdisplay color getrgb
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,seem same
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,swt and awt share same style constant
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,even though axi not visibl need tick gridlin
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,set axi properti
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,fixm add boolean
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat dataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,null will return
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,subtitl
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,eras previou zoom rectangl if ani onli need thi use xor mode which when we not use buffer if there buffer then end thi method just trigger repaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,borderpaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,draw marker that associ with specif dataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,titl
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,start with unit that least th axi length
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat dataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat event with special flag set the purpos thi commun plot the default receiv event that seri visibl ha chang axi rang might need updat
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,backgroundpaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,adjust plot area interior space and label
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,plot
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat chart
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,add item entiti thi inform be collect
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,tri
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,refer
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,pdfdocument class will null function will return fals
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat dataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,special case bar colour ha alpha draw noth
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat dataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,privat doubl angl
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,avoid draw overlap tick label
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,check independ
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,null key should throw
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,ad someth return list should not chang chart
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,assertequ epsilon
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,perform zoom each rang axi
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,includ legend
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,draw domain grid line ani
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,chart titl
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,check bound interv that includ
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,outlinepaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,deregist collect chang listen each seri collect
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,chart titl
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,creat chart
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,privat paint arrowpaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,column key
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,valu
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,case compar anoth timeperiod object
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,null key should throw
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,align thi rectangl frameanchor
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,data includ legend tooltip url
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,standard test
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,chart titl
