projectname,classification,preprocess_comments
apache-jmeter-2.10,DESIGN,todo charset todo thi should realli request data but there none
apache-jmeter-2.10,DESIGN,milli second todo properti
apache-jmeter-2.10,DESIGN,todo move jorphanutil
apache-jmeter-2.10,DESIGN,need implement visual that testbeangui can find correct gui class
apache-jmeter-2.10,DESIGN,can null not sure whi
apache-jmeter-2.10,DESIGN,todo implement other non text type
apache-jmeter-2.10,DESIGN,todo thi not popul current
apache-jmeter-2.10,DESIGN,need implement visual that testbeangui can find correct gui class todo remov unsharedcompon probabl doe not make sens testbean
apache-jmeter-2.10,DESIGN,non nl todo use differ format here
apache-jmeter-2.10,DESIGN,notus long longsampl getsampl load each node
apache-jmeter-2.10,DESIGN,thi can lead code smell meh care
apache-jmeter-2.10,DESIGN,todo thi ever use
apache-jmeter-2.10,DESIGN,todo thi best way thi
apache-jmeter-2.10,DESIGN,program error bail out
apache-jmeter-2.10,DESIGN,mayb move vector problem occur
apache-jmeter-2.10,DESIGN,all key messag properti lowercas histor reason
apache-jmeter-2.10,DESIGN,not use protect doubl data null
apache-jmeter-2.10,DESIGN,program error bail out
apache-jmeter-2.10,DESIGN,program error bail out
apache-jmeter-2.10,DESIGN,todo thi more effici
apache-jmeter-2.10,DESIGN,todo should thi use setfirst
apache-jmeter-2.10,DESIGN,program error bail out
apache-jmeter-2.10,DESIGN,dom tree panel display respons tree view author maung todo implement find ani node tree use treepath
apache-jmeter-2.10,DESIGN,todo doe thi method need public isn current call outsid thi class
apache-jmeter-2.10,DESIGN,doe system support unc path so may need fix them up later
apache-jmeter-2.10,DESIGN,not use
apache-jmeter-2.10,DESIGN,todo should thi indetermin todo should thi indetermin non nl non nl
apache-jmeter-2.10,DESIGN,hack skip process
apache-jmeter-2.10,DESIGN,todo should allow null non primit type
apache-jmeter-2.10,DESIGN,todo not sure thi best method
apache-jmeter-2.10,DESIGN,todo thi need
apache-jmeter-2.10,DESIGN,todo should call start and stop
apache-jmeter-2.10,DESIGN,not use
apache-jmeter-2.10,DESIGN,todo believ follow code to end method obsolet sinc namepanel longer seem gui ani compon
apache-jmeter-2.10,DESIGN,method broken anyway
apache-jmeter-2.10,DESIGN,todo thi sensibl number non nl
apache-jmeter-2.10,DESIGN,todo work out how search xml pane
apache-jmeter-2.10,DESIGN,todo thi sensibl
apache-jmeter-2.10,DESIGN,should return fragment text rather than text fragment
apache-jmeter-2.10,DESIGN,not clear what can caus thi conflict version perhap
apache-jmeter-2.10,DESIGN,todo replac with proper except return with error
apache-jmeter-2.10,DESIGN,todo valid contenttyp reason type
apache-jmeter-2.10,DESIGN,mask valu test type todo remov either match contain they mutual exckus
apache-jmeter-2.10,DESIGN,todo ought filechoos
apache-jmeter-2.10,DESIGN,allow jmeter render frame and rel imag must done after setcontenttyp whi
apache-jmeter-2.10,DESIGN,todo thi use apart from test code
apache-jmeter-2.10,DESIGN,todo should thi cleardata
apache-jmeter-2.10,DESIGN,provid descript thi timer class todo thi ever use can rememb where remov isn todo obtain text from bean displaynam shortdescript return descript thi timer class
apache-jmeter-2.10,DESIGN,provid dummi implement suppress download and display of relat resourc frame imag todo creat better dummi display todo suppress link somehow
apache-jmeter-2.10,DESIGN,todo should thi jtlsaver onli seem call
apache-jmeter-2.10,DESIGN,todo make run indic it own class instead jbutton
apache-jmeter-2.10,DESIGN,child and tpc doe not sampl it children then will have thi todo should thi warn level
apache-jmeter-2.10,DESIGN,non nl agre with abov todo perhap should share code with time function thi non nl non nl non nl non nl
apache-jmeter-2.10,DESIGN,hack allow autom test find when test ha end transient boolean testend fals
apache-jmeter-2.10,DESIGN,todo could these done earlier or just onc
apache-jmeter-2.10,DESIGN,hack resolv modulecontrol non gui mode
apache-jmeter-2.10,DESIGN,add system properti sampler can check see jmeter run nongui mode non nl todo whi doe creat new instanc
apache-jmeter-2.10,DESIGN,should run beanshel script startup non nl
apache-jmeter-2.10,DESIGN,littl hack add each listen start list thi ensur that thread run show first listen and can modifi certain valu befor other listen call
apache-jmeter-2.10,DESIGN,todo move thi compon onli reason whi it core becaus it use guinea pig coupl test
apache-jmeter-2.10,DESIGN,todo thi bit code need tidi unfortun modulecontrol compon not core bug
apache-jmeter-2.10,DESIGN,todo thi class look lot like argumentspanel what exactli differ could they combin note seem that thi class not actual use
apache-jmeter-2.10,DESIGN,todo doe not appear use
apache-jmeter-2.10,DESIGN,ensur that sampl variabl correctli initialis each run todo thi best way thi should done elsewher
apache-jmeter-2.10,DESIGN,add fix deadlock see see
apache-jmeter-2.10,DESIGN,hack allow extern control
apache-jmeter-2.10,DESIGN,todo whi use space
apache-jmeter-2.10,DESIGN,todo should thi also clear isdynam rawparamet permanentresult
apache-jmeter-2.10,DESIGN,todo should level more than debug
apache-jmeter-2.10,DESIGN,todo should level more than debug
apache-jmeter-2.10,DESIGN,thi effect same saver toxml object writer except get provid datahold don know whi there method thi xstream class
apache-jmeter-2.10,DESIGN,todo fix nimbu laf
apache-jmeter-2.10,DESIGN,fixm whi searchtf not get focu correctli after have been setvis fals onc
apache-jmeter-2.10,DESIGN,todo doe not appear use
apache-jmeter-2.10,DESIGN,menubar relat method todo realli need have all these menubar method duplic here perhap can make menu bar access through guipackag
apache-jmeter-2.10,DESIGN,hack get full modifi valu
apache-jmeter-2.10,DESIGN,todo thi method doesn appear use
apache-jmeter-2.10,DESIGN,todo whi use space
apache-jmeter-2.10,DESIGN,todo consid remov thi method and provid method wrapper instead thi would allow gui packag ani addit clearup requir ha been done with cleartestplan
apache-jmeter-2.10,DESIGN,mayb noth all
apache-jmeter-2.10,DESIGN,notus privat void initbuttonmap
apache-jmeter-2.10,DESIGN,todo believ follow code to end method obsolet sinc namepanel longer seem gui ani compon
apache-jmeter-2.10,DESIGN,avoid error ant task test good way
apache-jmeter-2.10,DESIGN,doe not appear use call but that not call
apache-jmeter-2.10,DESIGN,aggreg sampl result use statist remot batch mode sampl aggreg key defin getkey todo merg error count into parent class
apache-jmeter-2.10,DESIGN,todo should error thrown back through rmi
apache-jmeter-2.10,DESIGN,jmetertreenod and testbeangui special gui class and aren intend ad menu todo find better way check thi
apache-jmeter-2.10,DESIGN,not use
apache-jmeter-2.10,DESIGN,not use
apache-jmeter-2.10,DESIGN,not use
apache-jmeter-2.10,DESIGN,not use
apache-jmeter-2.10,DESIGN,todo perhap save other item such header
apache-jmeter-2.10,DESIGN,todo should class implement samplelisten
apache-jmeter-2.10,DESIGN,set readresolv set these from server client valu appropri todo would nice make these final not sure volatil need not chang after creation
apache-jmeter-2.10,DESIGN,should sampl aggreg thread name thread group default
apache-jmeter-2.10,DESIGN,make easier enter tab can use tab but that awkward
apache-jmeter-2.10,DESIGN,not use
apache-jmeter-2.10,DESIGN,todo turn into method
apache-jmeter-2.10,DESIGN,doe not appear use yet
apache-jmeter-2.10,DESIGN,todo perhap use concurrenthashmap
apache-jmeter-2.10,DESIGN,should sampl aggreg thread name thread group default
apache-jmeter-2.10,DESIGN,todo clazz probabl alway same testclass
apache-jmeter-2.10,DESIGN,todo should thi restor
apache-jmeter-2.10,DESIGN,todo provid proper name
apache-jmeter-2.10,DESIGN,todo doe matter that empti line will termin loop csv output file should never contain empti line probabl not so then need check whether reader eof
apache-jmeter-2.10,DESIGN,todo convert work more like special process carri out header class the string properti testel name convert header name exampl elementprop name user agent stringprop stringprop elementprop becom elementprop name user agent stringprop stringprop elementprop
apache-jmeter-2.10,DESIGN,these must set befor read write xml rather hack but save chang all method call includ extra variabl afaik variabl should onli access from one thread need synchron
apache-jmeter-2.10,DESIGN,todo should thi restor
apache-jmeter-2.10,DESIGN,todo not use make privat
apache-jmeter-2.10,DESIGN,todo appear duplic threadnam field sampleresult
apache-jmeter-2.10,DESIGN,yuck tiffimageencod use error report runtim problem
apache-jmeter-2.10,DESIGN,check just case
apache-jmeter-2.10,DESIGN,todo thi right thing do
apache-jmeter-2.10,DESIGN,not use
apache-jmeter-2.10,DESIGN,todo what code should set here
apache-jmeter-2.10,DESIGN,todo should thi implement
apache-jmeter-2.10,DESIGN,check just case
apache-jmeter-2.10,DESIGN,not use testresult element gener resultcollector class
apache-jmeter-2.10,DESIGN,check string valid jmeter the current implement veri basic just accept ani string contain valid express todo improv but keep return true
apache-jmeter-2.10,DESIGN,todo use remov
apache-jmeter-2.10,DESIGN,guess thi can happen result bad file read thi case would better replac incorrect valu with anyth valid default valu properti but time be just prefer awar ani problem occur here most like program error bail out ms note can bail out newli creat element have blank valu and must get default also when load previou version jmeter test script some valu may not right and should get default valu todo review thi and possibl chang to
apache-jmeter-2.10,DESIGN,todo doe not work yet need determin sampl type
apache-jmeter-2.10,DESIGN,program error bail out
apache-jmeter-2.10,DESIGN,temporari fix allow default protocol chang
apache-jmeter-2.10,DESIGN,todo consid use privat log each deriv class
apache-jmeter-2.10,DESIGN,doe not appear use yet
apache-jmeter-2.10,DESIGN,rememb chang thi when class chang
apache-jmeter-2.10,DESIGN,todo temporari hack avoid unnecessari bug report subclass
apache-jmeter-2.10,DESIGN,todo yet anoth ambigu name doe need chang see also clearabl jmeterguicompon
apache-jmeter-2.10,DESIGN,todo thi silent except intend
apache-jmeter-2.10,DESIGN,rememb chang thi when class chang
apache-jmeter-2.10,DESIGN,the follow variabl set thi done befor start call valu will publish thread safe todo consid pass them constructor that they can made final to avoid ad lot paramet perhap have paramet wrapper object
apache-jmeter-2.10,DESIGN,todo should thi set thread name all subsampl might more effici than fetch name elseweher
apache-jmeter-2.10,DESIGN,set samplingstart befor contol initialis allow them access run valu function and variabl howev doe not seem help with listen
apache-jmeter-2.10,DESIGN,todo remov thi useless entri paramet
apache-jmeter-2.10,DESIGN,todo fix thi when there real implement
apache-jmeter-2.10,DESIGN,todo onli clear relev entri possibl
apache-jmeter-2.10,DESIGN,sure thi alway null constructor
apache-jmeter-2.10,DESIGN,todo whi not use super class valu
apache-jmeter-2.10,DESIGN,todo doe not appear call directli
apache-jmeter-2.10,DESIGN,custom trustmanag ignor all certif error todo implement condit check and log deriv from contrib directori
apache-jmeter-2.10,DESIGN,map contain page and form encod todo these realli need share between all proxi instanc
apache-jmeter-2.10,DESIGN,note sourc and line argument nonsens call ani way make these argument sensibl
apache-jmeter-2.10,DESIGN,except wrap
apache-jmeter-2.10,DESIGN,todo whi empti block
apache-jmeter-2.10,DESIGN,todo perhap thi should fatal error
apache-jmeter-2.10,DESIGN,clone will produc correct type todo but whi need clone list
apache-jmeter-2.10,DESIGN,todo onli call which deprec class
apache-jmeter-2.10,DESIGN,todo probabl not need
apache-jmeter-2.10,DESIGN,todo move jorphanutil
apache-jmeter-2.10,DESIGN,todo need synch probabl not chang after thread have start jmeter home directori exclud trail separ jmeter bin directori exclud trail separ
apache-jmeter-2.10,DESIGN,hack bsh jar bshscriptengin implement compil but throw java lang error unimpl
apache-jmeter-2.10,DESIGN,todo onli clear relev entri possibl
apache-jmeter-2.10,DESIGN,todo what thi for
apache-jmeter-2.10,DESIGN,todo should equal and hashcod depend field other than count
apache-jmeter-2.10,DESIGN,todo sync realli need
apache-jmeter-2.10,DESIGN,todo thi correct
apache-jmeter-2.10,DESIGN,todo cpercent same cmedian here whi and whi pass distributionlin
apache-jmeter-2.10,DESIGN,todo should equal and hashcod depend field other than count
apache-jmeter-2.10,DESIGN,todo doe thi method need public isn current call outsid thi class
apache-jmeter-2.10,DESIGN,todo should method signatur thi method chang match use testel paramet instead thi would requir instanceof check befor ad listen below but would also make behavior bit more obviou sub class java rule deal with thi situat aren alway intuit and subclass may think call thi version method when realli call superclass version instead
apache-jmeter-2.10,DESIGN,todo should thi method synchron all other function execut
apache-jmeter-2.10,DESIGN,todo should engin static
apache-jmeter-2.10,DESIGN,common ioutil ha equival method these ad befor includ todo perhap deprec these favour common io
apache-jmeter-2.10,DESIGN,todo should thi getmin
apache-jmeter-2.10,DESIGN,fix bug arg arg caus pars error howev defin arg arg thi seem becaus parser skip termin long option but not do short option
apache-jmeter-2.10,DESIGN,todo improv error handl
apache-jmeter-2.10,DESIGN,todo improv error handl
apache-jmeter-2.10,DESIGN,add logtarget root logger fixm what clean way add logtarget afterward param logtarget logtarget array
apache-jmeter-2.10,DESIGN,hack reduc need load everi class non gui mode which onli need function todo perhap use bcel scan class file instead class name should contain thi string class name should not contain thi string
apache-jmeter-2.10,DESIGN,todo exact order onli requir some test chang the comparison set compar where necessari
apache-jmeter-2.10,DESIGN,todo field alway true what
apache-jmeter-2.10,DESIGN,todo improv thi check
apache-jmeter-2.10,DESIGN,todo could thi return
apache-jmeter-2.10,DESIGN,todo field alway true what
apache-jmeter-2.10,DESIGN,veri wrong
apache-jmeter-2.10,DESIGN,rememb chang thi when class chang
apache-jmeter-2.10,DESIGN,todo should thi failur
apache-jmeter-2.10,DESIGN,wrapper convert junit class into testcas todo work out how convert junit assert they treat failur rather than error
apache-jmeter-2.10,DESIGN,method broken anyway
apache-jmeter-2.10,DESIGN,todo should realli return most specif longest match
apache-jmeter-2.10,DESIGN,todo should thi done embed usag note element configtestel when use standalon cannot use ftpsampler access method
apache-jmeter-2.10,DESIGN,todo replac all thi url mess with proper method url that would also ignor case protocol and host name etc use that method cookiemanag too
apache-jmeter-2.10,DESIGN,todo thi possibl
apache-jmeter-2.10,DESIGN,holder store cach detail perhap add origin respons later
apache-jmeter-2.10,DESIGN,todo not use gui
apache-jmeter-2.10,DESIGN,not current use
apache-jmeter-2.10,DESIGN,todo correct url
apache-jmeter-2.10,DESIGN,note handl simpl vs doubl quot could formal more accur but can imagin session contain either should ok the whole set express quick hack anyway who care
apache-jmeter-2.10,DESIGN,todo fix thi when there real implement
apache-jmeter-2.10,DESIGN,todo improv string version better match browser behaviour browser regard and same if so would better reflect thi string
apache-jmeter-2.10,DESIGN,code also allow onli not sure whi perhap becaus test code use it
apache-jmeter-2.10,DESIGN,hack skip process
apache-jmeter-2.10,DESIGN,todo find way avoid cost creat string here probabl new patternmatcherinput work byte would better
apache-jmeter-2.10,DESIGN,todo should setbaseforscript call here rather than abov
apache-jmeter-2.10,DESIGN,java longer allow content length set don check it see todo ani point check other header
apache-jmeter-2.10,DESIGN,sampleev not pass jmetervari becaus they don make sens proxi record todo thi correct threadgroup name
apache-jmeter-2.10,DESIGN,todo need clean
apache-jmeter-2.10,DESIGN,non nl todo should thi variabl
apache-jmeter-2.10,DESIGN,hack skip process
apache-jmeter-2.10,DESIGN,todo replac repeat substr abov and below with more effici method
apache-jmeter-2.10,DESIGN,todo perhap make more specif than thi point pars anyth els gif
apache-jmeter-2.10,DESIGN,won work gener result if nec and popul hack skip process
apache-jmeter-2.10,DESIGN,todo should thi done when client creat so then detail need ad part
apache-jmeter-2.10,DESIGN,hack
apache-jmeter-2.10,DESIGN,may replac later
apache-jmeter-2.10,DESIGN,todo hack remov later
apache-jmeter-2.10,DESIGN,could drop sync here
apache-jmeter-2.10,DESIGN,todo should lf onli eol allow
apache-jmeter-2.10,DESIGN,dircontext todo perhap return thi
apache-jmeter-2.10,DESIGN,non nl todo chang use url version will thi affect test plan
apache-jmeter-2.10,DESIGN,todo specifi collect type without break caller
apache-jmeter-2.10,DESIGN,todo can thi eever happen
apache-jmeter-2.10,DESIGN,all form paramet alway have text plain mime type todo make thi paramet
apache-jmeter-2.10,DESIGN,non nl todo can thi obtain from file somehow
apache-jmeter-2.10,DESIGN,doe not appear use
apache-jmeter-2.10,DESIGN,notus guipackag guipack
apache-jmeter-2.10,DESIGN,allow serializ test work todo serializ test necessari now that jmetertreenod longer gui compon
apache-jmeter-2.10,DESIGN,todo null correct
apache-jmeter-2.10,DESIGN,todo how handl thread stop here
apache-jmeter-2.10,DESIGN,slight hack need ensur testclass not reset previou call
apache-jmeter-2.10,DESIGN,todo should thi call basedir null
apache-jmeter-2.10,DESIGN,may replac later
apache-jmeter-2.10,DESIGN,todo could convert gener class
apache-jmeter-2.10,DESIGN,todo doe not appear use
apache-jmeter-2.10,DESIGN,todo not use
apache-jmeter-2.10,DESIGN,todo make static
apache-jmeter-2.10,DESIGN,hack allow entir url provid host field
apache-jmeter-2.10,DESIGN,todo should thi check argument should have one argument with valu equal post bodi
apache-jmeter-2.10,DESIGN,todo downcas upper case non final variabl
apache-jmeter-2.10,DESIGN,todo belong elsewher
apache-jmeter-2.10,DESIGN,todo can thi happen
apache-jmeter-2.10,DESIGN,todo need here becaus current done sampl complet jmeterthread but that onli catch top level sampl
apache-jmeter-2.10,DESIGN,todo thi bit fragil
apache-jmeter-2.10,DESIGN,todo thi correct thi not first file can write it header now simplic alway save it even there onli one file
apache-jmeter-2.10,DESIGN,rememb chang thi when class chang
apache-jmeter-2.10,DESIGN,todo should thi return someth els
apache-jmeter-2.10,DESIGN,don allow overrid content length thi help with soapsampl hack too todo what other header not allow
apache-jmeter-2.10,DESIGN,non nl todo should thi variabl
apache-jmeter-2.10,DESIGN,todo thi correct default
apache-jmeter-2.10,DESIGN,may replac later
apache-jmeter-2.10,DESIGN,todo need add charset file content non nl
apache-jmeter-2.10,DESIGN,todo merg put and post method far possibl post check multipart form file and not invok
apache-jmeter-2.10,DESIGN,get content length tell how much data read todo mayb support chunk encod then cannot reli content length
apache-jmeter-2.10,DESIGN,todo thi correct default
apache-jmeter-2.10,DESIGN,todo thi correct default
apache-jmeter-2.10,DESIGN,todo should allow mimetyp onli
apache-jmeter-2.10,DESIGN,todo should these field public they don appear use extern also they ani differ from etc some case they seem use method name from tomcat log howev rmethod field use valu which most approri
apache-jmeter-2.10,DESIGN,notus todo charset
apache-jmeter-2.10,DESIGN,rememb chang thi when class chang
apache-jmeter-2.10,DESIGN,todo find out how retriev these from script present script ha use sampleresult method set them non nl non nl
apache-jmeter-2.10,DESIGN,todo process warn set code and messag success
apache-jmeter-2.10,DESIGN,todo should encod configur non nl
apache-jmeter-2.10,DESIGN,non nl todo probabl wrong
apache-jmeter-2.10,DESIGN,todo method with refer realli use
apache-jmeter-2.10,DESIGN,todo method with refer realli use
apache-jmeter-2.10,DESIGN,mayb should consid creat global cach random file make jmeter more effici
apache-jmeter-2.10,DESIGN,mayb should consid creat global cach random file make jmeter more effici
apache-jmeter-2.10,DESIGN,jmetertreenod and testbeangui special gui class and aren intend ad menu todo find better way check thi
apache-jmeter-2.10,DESIGN,menubar relat method todo realli need have all these menubar method duplic here perhap can make menu bar access through guipackag
apache-jmeter-2.10,DESIGN,should use creat queueconnect
apache-jmeter-2.10,DESIGN,todo set differ statu not enough messag found
apache-jmeter-2.10,DESIGN,todo fix thi when there real implement
apache-jmeter-2.10,DESIGN,allow serializ test work todo serializ test necessari now that jmetertreenod longer gui compon
apache-jmeter-2.10,DESIGN,fixm broken code
apache-jmeter-2.10,DESIGN,notus privat string chosenfil
apache-jmeter-2.10,DESIGN,find all bean out there and check their resourc properti file check that non default properti file don have ani extra key check all necessari properti defin least default properti file except bean whose name contain experiment alpha todo check properti file don have duplic key is thi import
apache-jmeter-2.10,DESIGN,thi could perhap variabl name
apache-jmeter-2.10,DESIGN,todo what code should set here
apache-jmeter-2.10,DESIGN,should add separ
apache-jmeter-2.10,DESIGN,todo should skip process here
apache-jmeter-2.10,DESIGN,todo add some real test now that split ha been remov
apache-jmeter-2.10,DESIGN,not use transient protect threadgroup threadgroup null anyway thi suppos class from java lang jmeter thread
apache-jmeter-2.10,DESIGN,all other could privat too
apache-jmeter-2.10,DESIGN,todo can thi ever happen
apache-jmeter-2.10,DESIGN,todo fetch list languag from file chang languag list need reflect
apache-jmeter-2.10,DESIGN,todo move util class jmeterutil
apache-jmeter-2.10,DESIGN,todo need implement ani kind connect pool so which connect should share should thread share connect same destin what about cross thread share
apache-jmeter-2.10,DESIGN,todo ought filechoos
apache-jmeter-2.10,DESIGN,set content type todo need string
apache-jmeter-2.10,DESIGN,todo thi assum that redirect respons will alway immedi follow origin respons thi may not alway true there better way thi
apache-jmeter-2.10,DESIGN,todo best way
apache-jmeter-2.10,DESIGN,keep unexpand path todo allow directori end with jar remov thi check
apache-jmeter-2.10,DESIGN,todo abov work current situat but it just hack how get each editor report whether want grow bigger whether properti label should left top editor
apache-jmeter-2.10,DESIGN,hack save packag ani transact control
apache-jmeter-2.10,DESIGN,how mani class can assign from todo there must nicer way
apache-jmeter-2.10,DESIGN,should testbean hidden
apache-jmeter-2.10,DESIGN,todo whi lower case use default local
apache-jmeter-2.10,DESIGN,hack make user defin variabl testplan element more dynam
apache-jmeter-2.10,DESIGN,hack forc control load it tree
apache-jmeter-2.10,DESIGN,might use also make thi avail tab when post json
apache-jmeter-2.10,DESIGN,should header save with data non nl
apache-jmeter-2.10,DESIGN,should header save with data non nl
apache-jmeter-2.10,DESIGN,show larg string can veri costli will avoid do respons data larger than todo instead could delay do result settext call until user choos respons data tab plu could warn user thi happen and revert choic doesn confirm he readi wait
apache-jmeter-2.10,DESIGN,need implement visual that testbeangui can find correct gui class
apache-jmeter-2.10,DESIGN,todo string should resourc
apache-jmeter-2.10,DESIGN,todo thi correct strategi throw except allow assert pass
apache-jmeter-2.10,DESIGN,whi doe thi not call there reason not clear everyth
apache-jmeter-2.10,DESIGN,not use
apache-jmeter-2.10,DESIGN,todo move jorphanutil
apache-jmeter-2.10,DESIGN,notus yet privat jtextfield filenam
apache-jmeter-2.10,DESIGN,mayb move vector problem occur
apache-jmeter-2.10,DESIGN,todo should thi just call super
apache-jmeter-2.10,DOCUMENTATION,todo document reason thi
apache-jmeter-2.10,DOCUMENTATION,todo can see anyth spec
apache-jmeter-2.10,DOCUMENTATION,todo can see anyth spec
apache-jmeter-2.10,IMPLEMENTATION,todo somehow show progress
apache-jmeter-2.10,IMPLEMENTATION,todo support multipl signer
apache-jmeter-2.10,IMPLEMENTATION,todo fetch thi onc per var abov
apache-jmeter-2.10,IMPLEMENTATION,todo add and delet not current support non nl
apache-jmeter-2.10,IMPLEMENTATION,fix path allow use unc url
apache-jmeter-2.10,IMPLEMENTATION,todo should thi use setdon todo should thi use setfirst
apache-jmeter-2.10,IMPLEMENTATION,set overal statu transact sampl todo improv ad count sampleresult class
apache-jmeter-2.10,IMPLEMENTATION,should exit end test onli appli server becaus host non null
apache-jmeter-2.10,IMPLEMENTATION,have reach report boundari need allow margin error otherwis can miss slot also need check we not hit window alreadi
apache-jmeter-2.10,IMPLEMENTATION,todo save hostnam save sampl type plain
apache-jmeter-2.10,IMPLEMENTATION,allow mimetyp file control content type thi not obviou gui you not upload ani file but just send content nameless paramet todo need multipl file upload scenerio
apache-jmeter-2.10,IMPLEMENTATION,remind convert arg list vector here
apache-jmeter-2.10,IMPLEMENTATION,chunk transfer encod which not realli support yet just read without block becaus not know when stop read cannot block todo properi implement support chunk transfer know when have read whole request and therefor allow read block
apache-jmeter-2.10,IMPLEMENTATION,allow mimetyp file control content type thi not obviou gui you not upload ani file but just send content nameless paramet todo need multipl file upload scenerio
apache-jmeter-2.10,IMPLEMENTATION,allow mimetyp file control content type thi not obviou gui you not upload ani file but just send content nameless paramet todo need multipl file upload scenerio
apache-jmeter-2.10,IMPLEMENTATION,allow mimetyp file control content type thi not obviou gui you not upload ani file but just send content nameless paramet todo need multipl file upload scenerio
apache-jmeter-2.10,IMPLEMENTATION,todo handl filenam
apache-jmeter-2.10,IMPLEMENTATION,not yet handl
apache-jmeter-2.10,IMPLEMENTATION,todo should check that error ha been log
apache-jmeter-2.10,IMPLEMENTATION,don allow overrid content length todo what other header not allow
apache-jmeter-2.10,IMPLEMENTATION,todo perhap note connect can disconnect end test
apache-jmeter-2.10,TEST,todo enabl some proper test
apache-jmeter-2.10,TEST,todo make these separ test
apache-jmeter-2.10,TEST,todo need lot more test
apache-jmeter-2.10,TEST,todo need lot more test
apache-jmeter-2.10,TEST,todo add test savegraph
apache-jmeter-2.10,TEST,todo improv thi test non nl non nl miss variabl name
apache-jmeter-2.10,TEST,todo add test reportsavegraph
apache-jmeter-2.10,TEST,todo should thi done even not full test plan and what load fail
apache-jmeter-2.10,TEST,todo these assert should separ test
apache-jmeter-2.10,TEST,todo need more test
apache-jmeter-2.10,TEST,todo some more invalid sequenc test need
apache-jmeter-2.10,TEST,todo add test check for name clash long option abbrevi match shortest uniqu abbrevi
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,check request header
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,non nl
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,properti file constant
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,packag protect can access test class
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,test send data with default encod
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,non nl
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,non nl
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,return with error
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,non nl
apache-jmeter-2.10,WITHOUT_CLASSIFICATION,low level recurs routin defin method not alreadi defin synchron protect access methodtoinvok
