projectname,classification,preprocess_comments
argouml,DEFECT,todo make setbound calcbound and updatebound consist
argouml,DEFECT,set child compon height array list calcul height ani proport compon fli fixm thi assum that jlabel and compon label have been ad parent compon consecut
argouml,DEFECT,mode interpret user input while creat permiss edg the permiss can connect ani model element includ those repres edg well node todo uml permiss becom packageimport and class hierarchi ha chang that longer subtyp depend thi may need refactor work correctli
argouml,DEFECT,todo consid all delet event valid like below go caus lot unecessari work and some problem
argouml,DEFECT,todo the size text fig which what care about most isn comput correctli gef got ambiti could recomput proper size ourselv
argouml,DEFECT,critic detect when classifi ha mani oper todo exclud getter and setter oper from count
argouml,DEFECT,todo whi isn thi calcul locat work
argouml,DEFECT,todo thi code doesn look like will get reach becaus ani go take isaabstract leg befor get thi more gener case tfm
argouml,DEFECT,todo thi should probabl onli updat project when user press return focu lost
argouml,DEFECT,the next line doe not work
argouml,DEFECT,todo actioncopi longer singleton how shall thi work
argouml,DEFECT,todo huge side effect hoist out pars tfm let load project
argouml,DEFECT,todo support navig the code below caus and except
argouml,DEFECT,todo don realli want follow but not sure what depend tfm
argouml,DEFECT,todo whi thi clear name tfm
argouml,DEFECT,offset depth perspect line cube todo thi same valu member link but there is noth enforc that correspond thing will probabl break they don match
argouml,DEFECT,todo the code implement thi method from see issu mechan integr tfmorri may need be review updat author decki endi yayan politechn bandung comput depart method chang text messag param newown param paramet
argouml,DEFECT,todo thi except will thrown dure autoscrol when edg canva reach caus either width height adjust neg valu
argouml,DEFECT,todo make tree refresh and expand realli work all case
argouml,DEFECT,todo the code implement thi method from see issu mechan integr tfmorri may need be review updat author decki endi yayan politechn bandung comput depart method chang text messag param newown model element which should now listen to
argouml,DEFECT,todo should save and restor last posit toolbar
argouml,DEFECT,todo doe anyon use command line so local need tfm
argouml,DEFECT,todo the follow rather than abov probabl correct way search stereo findstereotyp obj null name
argouml,DEFECT,realli ought have criticexcept throw here
argouml,DEFECT,there possibl that next step forward take anoth path in thi wizard allow thi must destroy path alreadi travel by todo linu would say that thi realli problem with wizard implement sinc believ should possibl explor path in wizard and then back inheritdoc
argouml,DEFECT,build messag within some interact relat some assocationrol the messag ad last interact sequenc furthermor messag ad last list messag alreadi attach role effect alreadi attach messag becom predecessor thi messag todo thi set activ side effect howev imposs determin activ thi stage don yet know what the action will messag we creat see issu param inter the interact param role the associ role return the newli creat messag
argouml,DEFECT,todo name not expand diagram object
argouml,DEFECT,todo name not expand diagram object
argouml,DESIGN,todo mvw whi thi not done gef
argouml,DESIGN,todo thi temporari crutch use until all fig updat use constructor that accept diagramset object
argouml,DESIGN,todo there cyclic depend between and figedgemodelel
argouml,DESIGN,todo need rethrow thi some other except type but that too much chang moment
argouml,DESIGN,todo it probabl worthwhil abstract and factor thi chooser and directori stuff more file handl come sure
argouml,DESIGN,todo complet thi implement tfm
argouml,DESIGN,todo thi will vari base type tagdefinit
argouml,DESIGN,todo thi need
argouml,DESIGN,todo move thi into toolbar project
argouml,DESIGN,todo thi temporari method make sure model updat loss focu combo box long term should attempt to updat model each keypress see
argouml,DESIGN,these method base graphev these need replac more specic meaning request diagram interfac model
argouml,DESIGN,todo all super constrcutor should take graphmodel
argouml,DESIGN,workaround miss abil pars
argouml,DESIGN,todo need tidi after stabl releas graph model should creat constructor
argouml,DESIGN,thi wrongli call with null handl workaround return empti collect
argouml,DESIGN,todo not navig thi direct tfm
argouml,DESIGN,todo thi doesn look right review tfm
argouml,DESIGN,return statemachin todo thi method call ani fig will introduc depend cycl would much better they could just use link which doe same thing
argouml,DESIGN,todo need clean objecttoid can base modelel delet notif
argouml,DESIGN,the constructor todo whi doe thi method not handl all set miss
argouml,DESIGN,todo perform critic method
argouml,DESIGN,todo need work must determin which fig enclos pool within bound thi fig and translat those
argouml,DESIGN,todo optim root model case tfm
argouml,DESIGN,todo realli need thi carri over from old behavior
argouml,DESIGN,todo elementownership not modelsubsi
argouml,DESIGN,todo thi seem like brute forc workaround and veri indirect one that appear need though until fix problem properli tfm
argouml,DESIGN,todo thi realli need
argouml,DESIGN,todo uml spec requir both client and supplier same model tfm
argouml,DESIGN,todo unus
argouml,DESIGN,these may not actual make ani differ present the code behind addtrigg need more work
argouml,DESIGN,todo temporari let tree expand implicitli tfm
argouml,DESIGN,todo split into inherit attr critic and local attr critic
argouml,DESIGN,todo should throw string not good
argouml,DESIGN,these may not actual make ani differ present the code behind addtrigg need more work
argouml,DESIGN,todo handl multipl top level packag
argouml,DESIGN,wizard which adjust threshold critic todo make treshold set adjust without use wizard and make persist mayb use configur button brows critic dialog see author mkl
argouml,DESIGN,todo better wrap profileexcept and throw that
argouml,DESIGN,creat our bandbuff which just small slice imag todo use fix height buffer now but could smarter and comput height which would fit some memori budget allow use taller buffer with narrow imag minim overhead multipl render pass
argouml,DESIGN,todo support iter declar
argouml,DESIGN,return return default stereotyp view todo enumer here
argouml,DESIGN,todo how about
argouml,DESIGN,todo thi shouldn depend current project but now just make sure it defin and that have undo manag
argouml,DESIGN,remov thi diagram from exist todo move gef
argouml,DESIGN,todo thi need manag undo per project basi instead use gef global undo manag
argouml,DESIGN,todo defin constant magic number
argouml,DESIGN,thi class give critic access part uml model the design defin gen function that return children ani given part uml model basic goe from project model modelel argo critic agenc use thi appli critic where appropri todo thi think know all composit associ the uml metamodel but incomplet and not updat for uml thi should done use inform from metamodel rather than hardwir code tfm see see author jrobbin
argouml,DESIGN,todo defin constant magic number
argouml,DESIGN,todo consid inherit associ todo self loop doubl count
argouml,DESIGN,todo multipl associ between same pair element need special case that they don overlap tfm
argouml,DESIGN,get current threshold todo should thi protect return the current threshold
argouml,DESIGN,todo there cyclic depend between thi class and figconcurrentregion
argouml,DESIGN,todo move mmutil some other common place and merg with
argouml,DESIGN,need more work send and receiv icon
argouml,DESIGN,object tag be owner figedgenot ha knowledg about sourc and destin figedgenot the sourc and destin modelel least one them comment but they may both comment todo there ton special case code scatter around argouml thi one class sinc onli owner figedgemodelel which not uml element should find way gener thi todo issu requir thi class replac similar mechan ari associ class node and edg shall all have same owner uml comment object sinc jul author
argouml,DESIGN,todo offend need more strongli type tfm
argouml,DESIGN,express implement one combobox select todo euml modul project
argouml,DESIGN,return set offend todo the return valu need more strongli type tfm
argouml,DESIGN,todo all these class need their own file public
argouml,DESIGN,must overridden make sens didn want make abstract becaus might not requir
argouml,DESIGN,todo should fire it own event and projectbrows should regist listen
argouml,DESIGN,todo use default valu appropri type
argouml,DESIGN,todo should fire it own event and projectbrows should regist listen
argouml,DESIGN,our superclass longer ha thi method perhap thi whole thing should remov tfm
argouml,DESIGN,todo thi actual hack some diagram type like statechart diagram access current diagram get some info thi might caus problem there anoth statechart diagram activ remov current project befor load new one
argouml,DESIGN,todo handl multipl top level packag
argouml,DESIGN,the follow specif realiz todo correct gef should use not abstract
argouml,DESIGN,todo still not use becaus argouml string hardwir
argouml,DESIGN,todo uml tagdefinit ha becom properti stereotyp anyth that use thi will probabl need review chang just return properti now
argouml,DESIGN,languag must uniqu todo model if don use dialog and chang first
argouml,DESIGN,todo cyclic depend between persistancemanag and here
argouml,DESIGN,todo thi should not instanc variabl should just creat and discard need
argouml,DESIGN,check duplic name and renam necessari
argouml,DESIGN,creat new ocl critic param oclconstraint ocl express param headlin headlin param descript descript param moreinfourl info url param knowledgetyp knowledg type param supporteddecis decis param prioriti prioriti throw invalidoclexcept ocl not valid todo these need list can they simpl collect
argouml,DESIGN,todo whi thi insid block forgotten els branch question eului
argouml,DESIGN,todo mayb separ name
argouml,DESIGN,todo minim updat strategi would better here minim work and event fire but may better deprec method and forc call manag updat themselv sinc they probabl usual want just add remov singl element tfm
argouml,DESIGN,todo what progressmgr use here where doe come from
argouml,DESIGN,todo here should show user messag that load project use notat that not current avail and fall back default notat done mayb thi can implement the persistencemanag
argouml,DESIGN,todo thi same parent remov see
argouml,DESIGN,todo move magic number descript constant
argouml,DESIGN,todo should handl access and import here
argouml,DESIGN,todo remov when code below charact remov privat static final string returnstr
argouml,DESIGN,todo thi probabl need more qualif tfm
argouml,DESIGN,todo thi method obsolet use getinputmap etc below
argouml,DESIGN,todo check semant here tfm
argouml,DESIGN,todo move gef
argouml,DESIGN,todo find way replac thi depend project
argouml,DESIGN,todo thi should configur properti
argouml,DESIGN,todo all super constrcutor should take graphmodel
argouml,DESIGN,and it stereotyp todo aren stereotyp handl elsewher
argouml,DESIGN,todo should fire it own event and projectbrows should regist listen tfm
argouml,DESIGN,todo support more than one bodi languag
argouml,DESIGN,todo remov thi old implement after it demonstr that it not need tfm
argouml,DESIGN,todo can find better way thi than hard code colour
argouml,DESIGN,todo there cyclic depend between figconcurrentregion and action
argouml,DESIGN,public object getgoalinfo string goal return todo need better represent goal
argouml,DESIGN,local variabl what they do
argouml,DESIGN,todo realli should separ class
argouml,DESIGN,modelel ha been chang now give prioriti check critic asap todo whi synchronis todo what about when object first creat param design materi param reason reason
argouml,DESIGN,todo could gener thi initi more stuff need
argouml,DESIGN,todo whi thi here who call thi see
argouml,DESIGN,todo thi probabl belong with diagram subsystem
argouml,DESIGN,todo chang thi use undomanag instanc per project when gef ha been enhanc
argouml,DESIGN,hack item onli should check isleaf node but that includ empti folder realli need alwaysleaf node
argouml,DESIGN,todo whi thi next line code long
argouml,DESIGN,todo unus
argouml,DESIGN,thi method ha insuffici inform call thu we need creat one and pray that whomev call know what kind mess they got
argouml,DESIGN,todo need set input encod here done todo pars but none other member type inputsourc inputsourc new inputsourc new argo getencod
argouml,DESIGN,todo whi thi not execut remov not need tfm
argouml,DESIGN,load project display nice progressmonitor param file project open param showui whether show gui not todo thi need refactor gui independ tfm
argouml,DESIGN,todo thi doesn belong here but it not good time move it find someplac less obtrus than thi inner loop tfm
argouml,DESIGN,todo asargu
argouml,DESIGN,todo what doe magic number repres here put explanatori liter tfm
argouml,DESIGN,todo thi creat depend critic subsystem instead that subsystem should regist it desir menu and action
argouml,DESIGN,todo get rid magic number figur out which repres line width pad offset
argouml,DESIGN,refer action that need mac hack
argouml,DESIGN,todo convert all use standard factori registr
argouml,DESIGN,todo should defin compoundcrit
argouml,DESIGN,these may not actual make ani differ present the code behind addtrigg need more work
argouml,DESIGN,todo thi class part depend cycl with projectbrows and
argouml,DESIGN,hack order abl compil java
argouml,DESIGN,todo won our use pathcompar take care uniqu
argouml,DESIGN,andrea just temporari uml pre alpha version
argouml,DESIGN,now get all classifi import from other packag todo thi should probabl happen automat tfm
argouml,DESIGN,todo add open most recent project command that command state can decoupl from user set
argouml,DESIGN,instal trap eat note thi temporari and will away futur releas
argouml,DESIGN,todo what these magic number
argouml,DESIGN,creat taggedvalu with tag type match our sourc modul filenam and valu file last modifi timestamp todo thi function need move someplac use if it need otherwis can delet tfm
argouml,DESIGN,hack order abl compil java
argouml,DESIGN,choos arrowhead style each end todo thi call from paint would not better call from
argouml,DESIGN,todo whi isn thi stuff manag namefig itself
argouml,DESIGN,andrea just temporari warn dialog uml
argouml,DESIGN,todo thi class should move packag
argouml,DESIGN,classifi role must return sent messag other case return empti list todo must incom messag sent one
argouml,DESIGN,initi argouml applic version that link doesn return null throw except someth goe wrong todo move thi helper class
argouml,DESIGN,creat enumer return object new enumer sinc uml todo thi need extra paramet specifi model extent where new element should creat
argouml,DESIGN,todo let move thi behind model interfac
argouml,DESIGN,classifi role must return receiv messag other case return empti list todo must outgo messag receiv one
argouml,DESIGN,argoeventpump event dispatch which handl event that global natur entir applic todo diagramappear and notat event not applic wide and will move from here someplac more specif futur that they can manag per project per diagram basi
argouml,DESIGN,creat empti but initi instanc uml node return initi uml node instanc todo thi need extra paramet specifi model extent where new element should creat
argouml,DESIGN,todo onc have fix all subclass titl will alway local thi local can remov
argouml,DESIGN,get classifi particip associationend todo renam thi getparticip align with uml spec tfm param handl the associationend get from return the classifi associationend
argouml,DESIGN,determin pass paramet ha return direct kind todo thi duplic link isreturn object return true return direct kind param handl paramet
argouml,DESIGN,todo appropri templateableel client and list list paramet
argouml,DESIGN,todo actionst callstat and subactivityst have been replac uml explicitli model action
argouml,DESIGN,todo silent ignor instead return fals
argouml,DESIGN,find icon given model element return the icon code null code there icon param valu the model element todo thi should not use string match classnam thi sinc thi mean that have knowledg about how model element implement outsid model compon
argouml,DESIGN,initialz gef version loader too todo should probabl pass icon that load ourselv but there doesn seem way that with gef tfm
argouml,DESIGN,return key tag some tag valu todo thi doe exactli same gettag object remov one them param handl the tag valu return the found valu string
argouml,DESIGN,todo lot more type durat instanc interv
argouml,DESIGN,todo can get thi from metamodel non nl
argouml,DESIGN,todo how get connector associ
argouml,DESIGN,todo remov can local
argouml,DESIGN,classifi can onli have singl unnam classifierrol todo thi probabl belong critic instead here
argouml,DESIGN,the part design thi issu affect each member either model element link fig link diagram todo offend need more strongli type becaus there not common supertyp these three type can type thi list we should introduc common tfm the list offend set onc constructor and cannot chang
argouml,DESIGN,repli set design materi that subject thi todoitem return offend todo offend need more strongli type tfm
argouml,DESIGN,todo thi could huge collect find more effici way
argouml,DESIGN,todo gener assum uml type name uniqu without qualifi packag name true uml
argouml,DESIGN,model design goal make thi design provid use control inform agenc that onli critic relev to design goal ever execut todo realli thi should part domain extens and not kernel have not develop thi part argo veri much author jason robbin
argouml,DESIGN,todo need worri about umlclass umlpackag etc
argouml,DESIGN,todo thi should fetch stereotyp from our profil
argouml,DESIGN,todo encount delet object dure ani part thi travers will abort rest travers probabl should whole travers singl mdr transact
argouml,DESIGN,return default type return paramet method return classifi use default type todo thi belong projectset tfm
argouml,DESIGN,todo hold lock entir recurs travers
argouml,DESIGN,todo add enumerationliter someplac
argouml,DESIGN,todo thi well formed rule from uml root cannot have ani gener self isroot impli
argouml,DESIGN,todo thi should fetch stereotyp from our profil
argouml,DESIGN,todo let build thi into separ buildtoolbar method
argouml,DESIGN,todo thi refer concret factori need factori factori
argouml,DESIGN,set target anew todo thi method never use what it intent remov it
argouml,DESIGN,todo thi first loop just count item appear redund tfm
argouml,DESIGN,creat new panel given step for exampl when the given step creat first step wizard todo might convient make reusabl subclass wizard that show all textual step guid the user without ani autom such wizard could easili author store xml file and effici present by reus singl panel with singl jtextarea param newstep number step make panel for return new panel given step
argouml,DESIGN,todo tabtodo should listen event that thi fire that can decoupl from projectbrows tfm
argouml,DESIGN,todo thi use intern knowledg gef should handl thi itself tfm
argouml,DESIGN,copi file from sourc destin todo perhap belong util class some sort param sourc sourc file copi param dest destin file return success statu flag
argouml,DESIGN,todo thi use intern knowledg gef should handl thi itself tfm mvw move into someth like main initgef
argouml,DESIGN,for local select todo detect avail local from avail file return local use argouml
argouml,DESIGN,return default type attribut return classifi use default type todo thi belong projectset tfm
argouml,DESIGN,todo unus
argouml,DESIGN,search type classifi with name type not found new type creat and ad current namespac todo move model subsystem tfm param name type classifi found return classifi
argouml,DESIGN,todo what use elsewher
argouml,DESIGN,search type classifi with name definenew is true new type defin type classifi not found the newli creat type ad currentnamespac and given name todo move model subsystem tfm param name type classifi found param definenew true defin new one return classifi found classifi
argouml,DESIGN,move some object trash delet complet with all depend structur delet object involv pre remov target histori delet all fig represent object delet uml element delet all depend uml modelel delet commentedg which not uml element move trash enclos object graphic drawn top of move trash subdiagram object saveguard that there alway least diagram left current diagram ha been delet select new one show trigger explor when diagram delet set needssav dirti flag projectmanag pre param obj the object delet see todo thi should just name delet someth which better tell what doe sinc there realli isn trash can
argouml,DESIGN,chang uml compon with subsystem stereotyp todo should deprec thi
argouml,DESIGN,return root packag return packag which root deprec tfmorri use link getroot to get packag model element which top level todo probabl need method or someth similar replac some use thi
argouml,DESIGN,updat top level modelel all project uml each model know it root element thi could make setroot obsolet appli stereotyp uml add new root todo thi redund with setroot getroot there alreadi too mani way thi stuff manag without ad addit one all current model subsystem implement know their top level element respons can move model subsystem but let choos one way manag thi
argouml,DESIGN,datastructur set project most getter return string sinc they use argo tee thi also reason all these attribut not part map someth todo the header comment current not use thi function not complet implement yet how store thi project where should user enter hi header comment see issu author michiel
argouml,DESIGN,notat set valu object store set which control how text is render diagram todo thi need diet it use everywher perform sensit the current set set union all those found the legaci code but it not clear that all them actual use author tom morri
argouml,DESIGN,thi doe calcul where our ext directori is todo should eventu make sure that thi calcul is onli present one place code and not sever
argouml,DESIGN,contrast link getzipnam return member name without prepend name project but with extens todo thi not use anywher shall remov it author steffen zschaler return member name without ani prefix suffix
argouml,DESIGN,todo end with multipl model here
argouml,DESIGN,we delet last diagram let creat new one todo onc mdi won need thi
argouml,DESIGN,todo what use elsewher
argouml,DESIGN,creat notat set valu object with all default valu todo thi class onli ha partial undo support basic just those member that had part previou implement
argouml,DESIGN,thi code copi from
argouml,DESIGN,thi temporari solut issu
argouml,DESIGN,pars messag textual descript todo thi method too complex let break up param umlmessag uml messag object appli ani chang to param string pars throw parseexcept when detect error attribut string see also
argouml,DESIGN,thi temporari solut issu
argouml,DESIGN,todo addonli ha been remov uml should phase out support tfm
argouml,DESIGN,save argo entri todo cyclic depend with persistencemanag move someplac els
argouml,DESIGN,empti then we done or there cycl messag graph which would bad ha more than one element then model crappi but we just use one them anyway
argouml,DESIGN,util method encod string way that allow be save properli xml file and regain filter out ani noic that xml framework might have seen fit add todo whi do thi ourselv sure encod inform xml serial well known task tfm have never understood whi thi be done think should remov ani usag bob param str the string encod return the encod string
argouml,DESIGN,these may not actual make ani differ present the code behind addtrigg need more work
argouml,DESIGN,these may not actual make ani differ present the code behind addtrigg need more work
argouml,DESIGN,henc less eleg workaround that work
argouml,DESIGN,todo what use elsewher
argouml,DESIGN,thi should probabl insid xmiread pars but there anoth place thi sourc where xmiread use but appear nsuml xmiread when argo xmiread use consist can respons load listen until then here
argouml,DESIGN,these may not actual make ani differ present the code behind addtrigg need more work
argouml,DESIGN,critic suggest use facad stereotyp todo moment onli dummi implement see issu
argouml,DESIGN,todo what progressmgr use here where doe come from
argouml,DESIGN,todo thi need
argouml,DESIGN,could thi some other type intern error that want handl differ don think so tfm
argouml,DESIGN,todo what use elsewher
argouml,DESIGN,todo should fire it own event and projectbrows should regist listen
argouml,DESIGN,creat and regist diagram activ and statemachin the model project other diagram creat default class diagram will creat argouml current requir least one diagram proper oper todo move xmifilepersist protect param project the project
argouml,DESIGN,load xmi file befor ani pgml file fixm follow load model befor anyth els due zargo contain profil current have remov thi hack umlfilepersist and think should remov from here also
argouml,DESIGN,bufferinputstream that awar xml structur search first occurr name tag and read onli data inclus from that tag match end tag can search first occurr name tag and read child tag the tag not expect empti tag todo thi hardwir assum fix singl byte charact encod need updat handl differ encod includ multi byte encod tfm author bob tarl
argouml,DESIGN,todo attempt move follow code gef
argouml,DESIGN,todo use stylesheet convert wait till use fig factori diagram subsystem what last version that use fignot
argouml,DESIGN,todo move diagram subsystem
argouml,DESIGN,set fig style attribut todo thi should move into render factori describ issu param fig fig style param attributemap map name valu pair
argouml,DESIGN,todo move gef
argouml,DESIGN,todo without thi fail draw class but thi good solut whi layer not set constructor
argouml,DESIGN,todo realli want abl replac initi content handler which pass sax but can thi without clone whole bunch code becaus it privat super class
argouml,DESIGN,fig creat code abov then must look old style constructor that should have fallen into disus now fig object rectangl diagramset all these constructor should have been deprec least and replac with new signatur thi here paranoia onli until all fig have been review
argouml,DESIGN,fignodemodelel with owner should match here todo thi temporari solut due figpool extend fignodemodelel when fact should not so
argouml,DESIGN,todo move gef
argouml,DESIGN,translat visibl flag fig pgml visibl attribut valu the pgml valu hidden and shown not specifi then default return null thi to prevent redund data be written pgml todo remov gef releas after will provid there param the fig return hidden null shown
argouml,DESIGN,the file persist uml model todo thi empti what it purpos tfm author bob tarl
argouml,DESIGN,todo not sure need thi but just safe now
argouml,DESIGN,open zipinputstream first file found with given extens todo remov sinc thi duplic zipfilepersist method when have refactor persist subsystem param url the url zip file param ext the requir extens return zip stream posit requir locat throw ioexcept there problem open file
argouml,DESIGN,todo thi doesn need full profilerefer sinc use the reader hand constructor doesn make much sens make it caller init path some name which doesn need author lui sergio oliveira eului
argouml,DESIGN,todo what doe magic number repres here put explanatori liter tfm
argouml,DESIGN,todo seem like overkil load model just get display name but that where it store current tfm
argouml,DESIGN,todo thi appear unus it need model api should enhanc provid method that doe thi directli
argouml,DESIGN,todo thi critic embed comment actual use anyon
argouml,DESIGN,todo all thi profil load handl need move someplac model subsystem probabl
argouml,DESIGN,todo need specif except type here
argouml,DESIGN,todo thi profil isn use anymor see getmodel
argouml,DESIGN,todo thi absurdli long method break up
argouml,DESIGN,todo need specif except type here
argouml,DESIGN,todo thi code clone over and over again tfm
