projectname,classification,preprocess_comments
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,fixm thi system error base errno
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo make sure it realli safe not copi
jruby-1.4.0,DEFECT,fixm not correct except
jruby-1.4.0,DEFECT,fixm can guarante thi will alway rubyio so old code here not safe
jruby-1.4.0,DEFECT,dump trace and continu thi current onli here android which seem have bug it enumer logic
jruby-1.4.0,DEFECT,fixm add at exit and final exit then make exit bang not call those
jruby-1.4.0,DEFECT,todo need isol current thread from class creation
jruby-1.4.0,DEFECT,xxx actual onli window
jruby-1.4.0,DEFECT,enebo should frogger foo work it doesnt linux rubi
jruby-1.4.0,DEFECT,fixm can use static would interfer with other runtim same jvm
jruby-1.4.0,DEFECT,todo anyth thread attach origin notifi close see rb thread fd close
jruby-1.4.0,DEFECT,todo thi freopen mri thi close but not quit same
jruby-1.4.0,DEFECT,todo rubi lock string here
jruby-1.4.0,DEFECT,fixm check how rubi handl thi
jruby-1.4.0,DEFECT,todo full precis divmod slower than mri
jruby-1.4.0,DEFECT,fixm not sure thi right but old code return undef which definit isn right
jruby-1.4.0,DEFECT,enebo veri wrong
jruby-1.4.0,DEFECT,fixm mri ha special case constant here
jruby-1.4.0,DEFECT,fixm throw right argumenterror class miss it modul
jruby-1.4.0,DEFECT,fixm thi isn quit right shouldn evalu valu it go throw error
jruby-1.4.0,DEFECT,todo should use implicit nil bodi but problem punt til later
jruby-1.4.0,DEFECT,todo should use implicit nil bodi but problem punt til later
jruby-1.4.0,DEFECT,get valu from current scope one it captur scope fixm block variabl not get prime nil need null check those until prime them properli also add assert back in param offset zero index valu that repres where variabl live param depth how mani captur scope down thi variabl should set return valu here
jruby-1.4.0,DEFECT,get valu from current scope one it captur scope fixm block variabl not get prime nil need null check those until prime them properli also add assert back in param offset zero index valu that repres where variabl live param depth how mani captur scope down thi variabl should set return valu here
jruby-1.4.0,DEFECT,get valu from current scope one it captur scope fixm block variabl not get prime nil need null check those until prime them properli also add assert back in param offset zero index valu that repres where variabl live param depth how mani captur scope down thi variabl should set return valu here
jruby-1.4.0,DEFECT,get valu from current scope one it captur scope fixm block variabl not get prime nil need null check those until prime them properli also add assert back in param offset zero index valu that repres where variabl live param depth how mani captur scope down thi variabl should set return valu here
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,fixm flag not support case break
jruby-1.4.0,DEFECT,fixm thi caus verif error some reason
jruby-1.4.0,DEFECT,walk scope tree right now much possibl avoid run time walk sss fixm ani reason whi thi might break presenc rubi dynam resolut what might break
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,walk scope tree right now much possibl avoid run time walk sss fixm ani reason whi thi might break presenc rubi dynam resolut what might break
jruby-1.4.0,DEFECT,fixm errno descript from constantin window not use moment
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,fixm thi should reset what befor
jruby-1.4.0,DEFECT,sss fixm incorect
jruby-1.4.0,DEFECT,fixm vultur daemon thread prevent final find altern approach vultur start
jruby-1.4.0,DEFECT,fixm thi seem like good assert but break compil code and code seem run without it assert currentmodul null can push null rubyclass
jruby-1.4.0,DEFECT,are there avail data flow fact run thi problem sss fixm silli optim
jruby-1.4.0,DEFECT,sss fixm for constant array should never get here
jruby-1.4.0,DEFECT,fixm thi wrong
jruby-1.4.0,DEFECT,fixm may need broaden ipv address string
jruby-1.4.0,DEFECT,todo sy fail
jruby-1.4.0,DEFECT,are there avail data flow fact run thi problem sss fixm silli optim
jruby-1.4.0,DEFECT,sss fixm verifi semant thi instruct
jruby-1.4.0,DEFECT,fixm thi isn quit right shouldn evalu valu it go throw error
jruby-1.4.0,DEFECT,todo full precis remaind slower than mri
jruby-1.4.0,DEFECT,fixm broken but behav
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DEFECT,todo don requir pop
jruby-1.4.0,DESIGN,basic ignor protocol let someon report it
jruby-1.4.0,DESIGN,sss fixm thi correct
jruby-1.4.0,DESIGN,fixm use block implement end node becaus need proc which captur it enclos scope forblock now repres these node and should renam
jruby-1.4.0,DESIGN,sss fixm order correct poll befor next
jruby-1.4.0,DESIGN,use highli uncommon string repres paragraph delimit soln not worth it
jruby-1.4.0,DESIGN,add self recv here todo thi right
jruby-1.4.0,DESIGN,todo mri behavior call add depend call but thi lead except when float ad see return op true thi mri behavior we use our now thu provid abil add float
jruby-1.4.0,DESIGN,sss fixm thi correctli place end loop iter
jruby-1.4.0,DESIGN,todo rubi reus thi logic other write behavior check it and call write again
jruby-1.4.0,DESIGN,sss fixm where doe thi go
jruby-1.4.0,DESIGN,would nice and logic expon form behav like and decim form behav like but such luck henc
jruby-1.4.0,DESIGN,sss fixm these should get normal compil initi some other way sss fixm parent super type info incorrect these just placehold now thi need updat with real class object later
jruby-1.4.0,DESIGN,todo probabl here confirm jrubi
jruby-1.4.0,DESIGN,sss fixm could make ir loop scope too semant scope but function not sure thi requir yet
jruby-1.4.0,DESIGN,thi cover rare case lower case class name and thu will fail time fortun we onli thi onc per packag name and serious folk look into best practic
jruby-1.4.0,DESIGN,sss fixm should thi string liter string dummi class script
jruby-1.4.0,DESIGN,todo should thi deprec to effici intern should deal with rubyhash directli
jruby-1.4.0,DESIGN,sss fixm doe int suffic need long
jruby-1.4.0,DESIGN,modul includ with shim class must find that shim handl super appropri
jruby-1.4.0,DESIGN,reset valu map thi instruct start end basic block right now call consid hard boundari optim and inform cannot propag across them sss fixm rather than treat all call with broad brush what need captur differ attribut about call use closur known call target can modifi scope etc thi inform probabl alreadi present ast inspector
jruby-1.4.0,DESIGN,todo determin whether should perhap store non singleton class implementationclass
jruby-1.4.0,DESIGN,sss fixm correct where doe closur arg come from
jruby-1.4.0,DESIGN,fixm consid fix node assign itself rather than singl case
jruby-1.4.0,DESIGN,sss fixm should have refer ir loop that be retri
jruby-1.4.0,DESIGN,temporari hack handl non rubi valu will come with better solut shortli
jruby-1.4.0,DESIGN,simplifi variabl too keep these variabl sync with what actual use when claus thi not requir correct reason but onli perform reason
jruby-1.4.0,DESIGN,must call from main thread it current but thi bother me
jruby-1.4.0,DESIGN,con fixm don know how make case express doe that logic need here
jruby-1.4.0,DESIGN,fixm legal here may want
jruby-1.4.0,DESIGN,fixm thi ugli hack resolv jrubi not proud
jruby-1.4.0,DESIGN,someth wrong don know cwd todo thi behavior realli desir mov
jruby-1.4.0,DESIGN,todo java stringiti
jruby-1.4.0,DESIGN,fixm total hack get flash rail session ok we need total chang marshal work with overridden core class
jruby-1.4.0,DESIGN,todo thi method not present mri
jruby-1.4.0,DESIGN,fixm ideal javaobject instanc should marshal which mean that javaobject metaclass should have appropri alloc jrubi
jruby-1.4.0,DESIGN,todo public onli
jruby-1.4.0,DESIGN,fixm thi should probabl some translat from rubi prioriti level java prioriti level until have green thread
jruby-1.4.0,DESIGN,todo consid better way synchron
jruby-1.4.0,DESIGN,use ioinputstream may not most perform way but it easi
jruby-1.4.0,DESIGN,fixm should not regener thi over and over
jruby-1.4.0,DESIGN,xxx thi check previous use callmethod check equal between class when scan hierarchi howev check may safe should onli ever have one instanc bound given type constant it found unsaf examin way avoid call
jruby-1.4.0,DESIGN,todo probabl here confirm jrubi
jruby-1.4.0,DESIGN,todo whi duplic constant here and then file constant below file constant includ io
jruby-1.4.0,DESIGN,clone method now belong new class set it todo make dynamicmethod immut
jruby-1.4.0,DESIGN,todo these miss we not handl them elsewher
jruby-1.4.0,DESIGN,todo cach
jruby-1.4.0,DESIGN,fixm wtf thi whi would these use class
jruby-1.4.0,DESIGN,todo figur out how thi can happen and possibl remov
jruby-1.4.0,DESIGN,fixm don like thi
jruby-1.4.0,DESIGN,fixm these descript should probabl move out constantin project which deal with all platform depend constant
jruby-1.4.0,DESIGN,fixm thi below temporari but it much safer cow it prevent not share string with begin thi allow now bytelist set not begin awar
jruby-1.4.0,DESIGN,todo what about arg
jruby-1.4.0,DESIGN,fixm think thi chunk equival mri idnam and not our public method idnam make into method use more than onc
jruby-1.4.0,DESIGN,todo cach
jruby-1.4.0,DESIGN,fixm thi probabl not veri effici sinc load all method each call
jruby-1.4.0,DESIGN,hack replac usual readlin with thi
jruby-1.4.0,DESIGN,get here found match method use todo choos narrowest method continu search
jruby-1.4.0,DESIGN,todo thi kinda gross
jruby-1.4.0,DESIGN,fixm order thread play well with standard behavior must provid alloc that can creat empti object instanc which initi then fill with appropri data
jruby-1.4.0,DESIGN,these extra array realli unfortun split some these path out elimin
jruby-1.4.0,DESIGN,clone dynam scope becaus thi will new instanc block ani previous captur instanc thi block may still around and not want start overwrit those valu when creat new one enebo onc make self lastclass and lastmethod immut can remov duplic
jruby-1.4.0,DESIGN,todo protect method thi go requir rework some mechan
jruby-1.4.0,DESIGN,not overload add method that guess which signatur use todo just ad first one right now add signatur guess logic
jruby-1.4.0,DESIGN,sss fixm thi should never get call constant svalu
jruby-1.4.0,DESIGN,todo thi version better than hackish previou one window behavior need defin though suppos thi version could improv more too todo etc passwd also inadequ macosx sinc doe not use etc passwd regular user account
jruby-1.4.0,DESIGN,fixm there some code duplic here with rubyobject inspect
jruby-1.4.0,DESIGN,visibl check without requir frame self todo don bother pass when fcall vcall and adjust callsit appropri
jruby-1.4.0,DESIGN,fixm figur out whi get null sometim
jruby-1.4.0,DESIGN,hacki advanc posit eat newlin here
jruby-1.4.0,DESIGN,need reexamin thi
jruby-1.4.0,DESIGN,fixm thi current onli here becaus some problem with iooutputstream write bare runtim without proper scope
jruby-1.4.0,DESIGN,workaround jrubi
jruby-1.4.0,DESIGN,use iooutputstream may not most perform way but it easi
jruby-1.4.0,DESIGN,ignor bean doesn get regist todo whi doe that bother me
jruby-1.4.0,DESIGN,todo probabl here confirm jrubi
jruby-1.4.0,DESIGN,enebo lot optz parser here
jruby-1.4.0,DESIGN,fixm move out thi class
jruby-1.4.0,DESIGN,fact should probabl rais error ye
jruby-1.4.0,DESIGN,todo ari sort check should done here
jruby-1.4.0,DESIGN,todo get rid thi lax return strict will throw
jruby-1.4.0,DESIGN,bit riski someon chang completor but use method call
jruby-1.4.0,DESIGN,todo rest thi seek same posit unnecessari sinc share channel but some thi may need
jruby-1.4.0,DESIGN,todo thi right thing do
jruby-1.4.0,DESIGN,fixm thi probabl belong differ packag
jruby-1.4.0,DESIGN,fixm not veri effici
jruby-1.4.0,DESIGN,clone dynam scope becaus thi will new instanc block ani previous captur instanc thi block may still around and not want start overwrit those valu when creat new one enebo onc make self lastclass and lastmethod immut can remov duplic
jruby-1.4.0,DESIGN,thi gross but java api aren iso compliant all
jruby-1.4.0,DESIGN,todo thi correct
jruby-1.4.0,DESIGN,workaround jrubi mri doe not enter thi product some reason
jruby-1.4.0,DESIGN,creat block thi iter node fixm shouldn use current scope it not actual from same hierarchi static scope
jruby-1.4.0,DESIGN,sss fixm need check same whatev pop
jruby-1.4.0,DESIGN,sss fixm where thi set up how thi diff from classvardeclnod
jruby-1.4.0,DESIGN,fixm need check doe main java not call thi they should consolid
jruby-1.4.0,DESIGN,fixm thi tabl will get move into posix librari can get all actual support signal thi quick fix support basic signal until that happen
jruby-1.4.0,DESIGN,fixm thi worri bit sinc could alloc lot with larg newlength
jruby-1.4.0,DESIGN,todo thi filter kind gross it would nice get some parser help here
jruby-1.4.0,DESIGN,todo decompos don pars fullnam
jruby-1.4.0,DESIGN,thi gross but java api aren iso compliant all
jruby-1.4.0,DESIGN,fixm get rid lazi and handl restrict access elsewher
jruby-1.4.0,DESIGN,todo now use faith reimplement mri algorithm but should use utfencod facil from joni onc start prefrom utf content valid
jruby-1.4.0,DESIGN,don have opt arg start after arg they will assign later thi crap like def foo true which number befor fixm onli start after requir arg sinc opt arg may access other and rest arg conflict with compileroot use indic signatur
jruby-1.4.0,DESIGN,fixm determin real alloc need here peopl want extend javaclass want them that can you should you abl to todo probabl here sinc don intend peopl monkey with thi type and can marshal confirm jrubi
jruby-1.4.0,DESIGN,grrr arghh want subclass but can must all thi the next line code which ha alreadi been done floatingdecim
jruby-1.4.0,DESIGN,fixm realli want method includ privat protect and doe not includ superclass method also getdeclar call may throw securityexcept we run under restrict secur polici
jruby-1.4.0,DESIGN,small hack save cast later
jruby-1.4.0,DESIGN,thi perhap inneffici timewis optim spacewis
jruby-1.4.0,DESIGN,todo confirm expect arg irubyobject or similar
jruby-1.4.0,DESIGN,there not compel reason keep javaclass instanc weak map ani proxi creat were kept non weak map most case they will stick around anyway and some good reason not javaclass creation expens one mani lookup perform when pass paramet to from method etc todo faster custom concurr map
jruby-1.4.0,DESIGN,todo check java reserv name and rais except encount
jruby-1.4.0,DESIGN,fixm jrubi end with condit return null quick fix until can dig into
jruby-1.4.0,DESIGN,workaround bug sun jdk see
jruby-1.4.0,DESIGN,fixm weakref rb also doe caller here backtrac
jruby-1.4.0,DESIGN,fixm remov thi from grammar
jruby-1.4.0,DESIGN,todo it perhap just coincid that all channel which should rais instanceof selectablechannel sinc stdio not so thi bother slightli con
jruby-1.4.0,DESIGN,fixm not sure what semant transfer
jruby-1.4.0,DESIGN,fixm thi pretti gross should have cleaner initi that doesn depend packag visibl field and ideal atom probabl use immut structur replac all onc lazi null when group defin
jruby-1.4.0,DESIGN,thi dummi scope should find way make that more explicit
jruby-1.4.0,DESIGN,fixm resolv what hell go on
jruby-1.4.0,DESIGN,rb obj id return intern object fixm should thi renam match it rubi name
jruby-1.4.0,DESIGN,again shouldn happen todo might want throw except instead
jruby-1.4.0,DESIGN,fixm mayb not best place but move good home
jruby-1.4.0,DESIGN,todo may here but it unclear how struct work with marshal confirm behavior and ensur we do thi correctli jrubi
jruby-1.4.0,DESIGN,todo should next and return also catch here
jruby-1.4.0,DESIGN,alway prepend org jrubi proxi packag begin becaus java and javax packag protect and sign jar prevent gener new class with those packag name see jrubi
jruby-1.4.0,DESIGN,todo should abl optim thi quit bit post javaclass alreadi ha all method organ method name next version support protect method field will have them organ even further collectmethod here can just lookup overridden method javaclass map should much faster
jruby-1.4.0,DESIGN,index item thi could probabl more effici bail out assign arg past end
jruby-1.4.0,DESIGN,todo make more effici not creat irubyarray
jruby-1.4.0,DESIGN,rb mod remov cvar fixm ani good reason have two ident method same
jruby-1.4.0,DESIGN,from dup setup from dup setup here unlik
jruby-1.4.0,DESIGN,don have opt arg start after arg they will assign later thi crap like def foo true which number befor fixm onli start after requir arg sinc opt arg may access other and rest arg conflict with compileroot use indic signatur
jruby-1.4.0,DESIGN,it singl arg when but contain array know it real liter array fixm thi gross way figur out parser help similar yield argument pass expandargu would better
jruby-1.4.0,DESIGN,todo onli setaccess account pattern found access constant includ from non public interfac aka be implement mani class
jruby-1.4.0,DESIGN,not intend call directli user privat old todo from rubi code thi should implement javaclass java where can check reserv rubi name conflict method etc
jruby-1.4.0,DESIGN,fixm don allow multipl thread thi onc
jruby-1.4.0,DESIGN,todo bleed runtim into parser ariti may should parser to keep bleed oneway
jruby-1.4.0,DESIGN,rb ari push fixm whi thi name push
jruby-1.4.0,DESIGN,todo thi probabl isn best hack but work until can have differ root frame setup easili
jruby-1.4.0,DESIGN,todo least pass argsnod null implicitnil wrong magic setuparg sinc will irubyobject nil need figur out nice fast null pattern setuparg assert argsnod null receivernod not null
jruby-1.4.0,DESIGN,hack order have stdout err act like tti and flush alway set anyth assign stdout stderr sync
jruby-1.4.0,DESIGN,fixm not veri effici
jruby-1.4.0,DESIGN,todo peopl extend gzipwrit reader will break find better way here
jruby-1.4.0,DESIGN,fixm set call configur thi
jruby-1.4.0,DESIGN,process stream get into filechannel but not actual seekabl instead just isseek check do instanceof filechannel must also add thi boolean check which set fals when it known that incom channel from process fixm thi gross and it nio fault not provid nice way to tell channel realli seekabl
jruby-1.4.0,DESIGN,again shouldn happen todo might want throw except instead
jruby-1.4.0,DESIGN,fixm somehow feel better thi could get appropri var index from argumentnod
jruby-1.4.0,DESIGN,fixm can get optim ieqlnod
jruby-1.4.0,DESIGN,todo round mode should not hard code see mode
jruby-1.4.0,DESIGN,fixm move thi here get what obvious util method out irubyobject perhap secur method should find their own central home some point
jruby-1.4.0,DESIGN,fixm nativeexcept expect use from rubi code should provid real alloc use otherwis class new will fail will marshal jrubi
jruby-1.4.0,DESIGN,object to obsolet match rubi hack until to goe away then can remov thi hack too
jruby-1.4.0,DESIGN,todo callback valu would more effici but unlik big cost constant rare assign
jruby-1.4.0,DESIGN,fixm thi should somewher more gener mayb idutil
jruby-1.4.0,DESIGN,sss fixm move thi code some util area probabl there alreadi method thi some jrubi util class holi cow just append two darn array
jruby-1.4.0,DESIGN,todo set our metaclass target class scari
jruby-1.4.0,DESIGN,add with full signatur it guarante directli access todo need thi full formal jvm signatur
jruby-1.4.0,DESIGN,context null wipe out softrefer thi could done with refer queue
jruby-1.4.0,DESIGN,todo remov
jruby-1.4.0,DESIGN,fixm not veri effici
jruby-1.4.0,DESIGN,fixm big fat hack here becaus scope name expect intern string parser
jruby-1.4.0,DESIGN,todo thi actual now return scope whoever call method to proc which obvious wrong but there scope provid mani method fix jrubi but need better solut
jruby-1.4.0,DESIGN,author headiu fixm convert enum
jruby-1.4.0,DESIGN,the follow three method must defin fast sinc they expect modifi current frame they expect frame will alloc them jrubi
jruby-1.4.0,DESIGN,todo probabl here sinc don intend peopl monkey with thi type and can marshal confirm jrubi
jruby-1.4.0,DESIGN,sss fixm can thi return anyth other than nil
jruby-1.4.0,DESIGN,xxx const lookup can trigger const miss that enough warrant alway be execut
jruby-1.4.0,DESIGN,visibl check without requir frame self todo don bother pass when fcall vcall and adjust callsit appropri
jruby-1.4.0,DESIGN,todo should frozen error have it own distinct class not should more share
jruby-1.4.0,DESIGN,todo onli use interfac implement elimin
jruby-1.4.0,DESIGN,fixm null check remov onc figur out how assign unset name block arg
jruby-1.4.0,DESIGN,for jrubi when met choos cet timezon work around joda
jruby-1.4.0,DESIGN,fixm thi gross don thi
jruby-1.4.0,DESIGN,fixm think need these push somewher
jruby-1.4.0,DESIGN,sss fixm deprec go forward all instruct should come from cfg
jruby-1.4.0,DESIGN,todo should probabl appli null object pattern non allow class rather than null
jruby-1.4.0,DESIGN,todo should next and return also catch here
jruby-1.4.0,DESIGN,yow thi still ugli
jruby-1.4.0,DESIGN,add method with full signatur it guarante directli access todo need thi full formal jvm signatur
jruby-1.4.0,DESIGN,fixm thi version faster than previou but both suffer from crucial flaw imposs creat objectspac with iter that doesn either hold object that might otherwis collect have way guarante that call hasnext will correct or that subsequ call next will produc object for our purpos now thi may accept
jruby-1.4.0,DESIGN,fixm clear read buffer here is thi appropri
jruby-1.4.0,DESIGN,todo specifi soft ref may want compar memori consumpt behavior with weak ref specifi weak place soft below
jruby-1.4.0,DESIGN,fixm lose syntact element here and other like thi
jruby-1.4.0,DESIGN,enebo total weird name in mri not alloc and local var name
jruby-1.4.0,DESIGN,fixm thi doesn actual support anyth but string
jruby-1.4.0,DESIGN,ten stuff into tmp local load revers order and assign fixm there probabl slightli smarter way but import
jruby-1.4.0,DESIGN,xxx someth
jruby-1.4.0,DESIGN,todo onli setaccess account pattern found access constant includ from non public interfac aka be implement mani class todo not sure need thi all sinc onli expos public field
jruby-1.4.0,DESIGN,fixm want elimin these type cast when possibl
jruby-1.4.0,DESIGN,todo decompos don pars fullnam
jruby-1.4.0,DESIGN,hack forc clinit creat
jruby-1.4.0,DESIGN,fixm true array common enough should pre alloc and stick somewher
jruby-1.4.0,DESIGN,option arg have irubyobject todo confirm
jruby-1.4.0,DESIGN,todo thi almost metaclass perhap refactor
jruby-1.4.0,DESIGN,fixm ad thi becaus marshal spec seem reconstitut object without call datawrapstruct thi result object be null after unmarshal
jruby-1.4.0,DESIGN,todo factor thi chunk mri yarv getast
jruby-1.4.0,DESIGN,todo ari sort check should done here
jruby-1.4.0,DESIGN,exit monitor befor make call fixm thi not be final littl worrisom
jruby-1.4.0,DESIGN,self arg sss fixm verifi that thi correct
jruby-1.4.0,DESIGN,thi jrubi sinc after suspend termin seem need reiniti sinc can easili detect suspens initi after everi readlin probabl not fast but thi interact termin anyway so who care
jruby-1.4.0,DESIGN,todo abov but not below addit newlin node
jruby-1.4.0,DESIGN,sss fixm receiv thi class meta object basic operand receiv
jruby-1.4.0,DESIGN,fixm thi whole thing could probabl implement modul and mix into appropri class especi use either smart about kind io like object it be use against
