projectname,classification,preprocess_comments
sql12,DESIGN,jason need these
sql12,DESIGN,todo need thi one
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,bad convert url file thi way problemat when file path contain space
sql12,DESIGN,jason remov
sql12,DESIGN,todo thi nasti quick hack need api thi
sql12,DESIGN,todo delet thi class copyright colin bell thi librari free softwar you can redistribut and or modifi under term gnu lesser gener public licens publish free softwar foundat either version licens at your option ani later version thi librari distribut hope that will use but without ani warranti without even impli warranti of merchant fit for particular purpos see gnu lesser gener public licens more detail you should have receiv copi gnu lesser gener public licens along with thi librari not write free softwar foundat inc templ place suit boston usa
sql12,DESIGN,not use
sql12,DESIGN,todo hard code jdbc odbc bridg jdk bring back nvarchar column sql server tabl
sql12,DESIGN,hear evil see evil
sql12,DESIGN,when tri use length longvarbinari that max length sourc record get follow except except condit data except string data right truncat tri bit vari with data that had max length it back maximum length hard code now bit vari
sql12,DESIGN,todo thi right
sql12,DESIGN,todo thi should not public check all usag it and put appropri method api object
sql12,DESIGN,todo thi right
sql12,DESIGN,jason need these
sql12,DESIGN,jason need thi
sql12,DESIGN,todo need thi one
sql12,DESIGN,todo renam
sql12,DESIGN,todo hard code jdbc odbc bridg jdk bring back nvarchar column sql server tabl rowid oracl
sql12,DESIGN,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,DESIGN,alway add plugin there not good way compar plugin zip and their extract content moment todo determin best way deriv files and checksum plugin zip that last extract should keep around how about use current releas xml file come think it perhap shouldn comput checksum ani exist file whi don just get from current releas xml file
sql12,DESIGN,todo verifi thi
sql12,DESIGN,multipl row not good
sql12,DESIGN,extract thi out into class like
sql12,DESIGN,there ani way check invalid input valid input includ least ani printabl charact but could also includ unprint charact
sql12,DESIGN,cast not nice but framework doesn meet new requir
sql12,DESIGN,todo need thi one
sql12,DESIGN,end kludg
sql12,DESIGN,total hack type other can other type well
sql12,DESIGN,jason should part statu bar
sql12,DESIGN,getridofthi
sql12,DESIGN,don call super pack thi frame caus problem
sql12,DESIGN,todo delet
sql12,DESIGN,note some dbmss such oracl not allow select rowid from tabl you cannot have ani column name column claus you have there alias tabl name seem best way get around problem
sql12,DESIGN,display new dataset there cell editor oper tell cancel how doe thi impact popup display
sql12,DESIGN,kludg want some info about column avail valid user input dure cell edit oper ideal would get that info insid resultsetdataset class dure creation columndefinit object use variou function resultsetmetadata such isnul idx unfortun least some dbmss postgr hsdb result those call not same and less accur than call use columnstab get column info even more unfortun fact that set attribut report two call not same with resultsetmetadata list thing not provid getcolumn most data provid resultsetmetadata call correct howev properti not set correctli least two dbmss while correct those dbmss getcolumn info therefor collect collumn nullabl inform from getcolumn and pass that info resultset overrid what got from resultsetmetadata
sql12,DESIGN,util class that read and write releas info from to releas xml file todo spring inject when thi class spring bean
sql12,DESIGN,todo thi won work when column ha valu with quot them use preparedstat instead hmmm instead insert statement could not just creat sequenc and gener select statement that use sequenc pkid select distinct valu that would more effici approach that would also elimin thi quot problem
sql12,DESIGN,the follow onli work return and instanceof basemdiparentfram return and instanc dialog frame then other code must use
sql12,DESIGN,need somehow call someth like panel getpanel howev that doesn appli when user export from tabl content tabl there need more gener way thi all tabl contain data that export where some field contain placehold for now just inform user and let them either continu abort and chang configur manual re run queri reload tabl data and re export
sql12,DESIGN,split these function off into subclass basefavouriteact
sql12,DESIGN,todo renam thi gettabletyp
sql12,DESIGN,todo bizarr that couldn find valid sql drop index
sql12,DESIGN,todo dialog handl cancel
sql12,DESIGN,thi refactor depend follow api method getcreatetablesql
sql12,DESIGN,should probabl creat own tabl model but be bit slack
sql12,DESIGN,todo probabl want allow user set these sequenc properti sequenc set
sql12,DESIGN,set expect and checksum here sinc don have that inform releas xml file todo can use get byte size releas xml can perform thi check
sql12,DESIGN,here don complet understand how these type use all databas and haven yet had time implement support dialect them so thi exclud list will keep these less commonli use type from fail test also sinc not all these type appear java and current support compil code base with it use integ valu new type that introduc java rather than type constant name
sql12,DESIGN,todo delet thi class unus
sql12,DESIGN,todo find out whi kludg for some reason not abl get sheet to size correctli alway display with size that caus sub panel have their scrollbar show add bit increas size panel scrollbar not display
sql12,DESIGN,copi from java doc matcher replaceal note that backslash and dollar sign replac string may caus result differ than be treat liter replac string dollar sign may treat refer captur subsequ describ abov and backslash use escap liter charact replac string
sql12,DESIGN,todo clean thi mess up load plugin load all plugin jar into class loader
sql12,DESIGN,todo subclass these hibern dialect provid canpasteto api method hibernatedialect interfac privat static final dbdialect dbdialect new dbdialect
sql12,DESIGN,thi weird don set thi column header doesn line with column content
sql12,DESIGN,requir otherwis get too wide
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc render thi data type
sql12,DESIGN,todo delet
sql12,DESIGN,thi refactor depend follow dialect api method getupdatesql
sql12,DESIGN,for pointbas type map pointbas blob and size isn valid pb requir size blob then set someth reason larg like mb default size size specifi that practic useless
sql12,DESIGN,should data first clone that sort doesn take place array that use getvalu todo thi must sort done thread
sql12,DESIGN,todo when earliest version support add follow thi should help handl some problem with navig use tab return move through cell
sql12,DESIGN,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,DESIGN,drop constraint befor drop ani tabl otherwis may drop child tabl prior drop it fk which would error todo thi should done dialect gettabledropsql method databas specif handl or ignor thi problem
sql12,DESIGN,silent ignor what could anyway
sql12,DESIGN,thi bit hard code but use scale here some number display crazi
sql12,DESIGN,todo figur out whi select root node object tree undon don delay seem like some other thread race set select node none when thi happen detail pane root node disappear when session first open when objecttre frame creat thi realli crappi and unreli way fix thi problem but hide problem now better understand architectur session creation requir befor proper solut can attempt rmm
sql12,DESIGN,todo temporari until sort out better way guido fix
sql12,DESIGN,todo mayb should have checkbox allow user toggl default valu on off some db like db treat empti string differ default valu than null
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,check error stream problem thi bit question sinc possibl process output someth stderr but continu process but without thi some problem not seen bad argument type messag from process
sql12,DESIGN,ok thi hack current when precis scale have way determin thi valid actual data the problem come when sourc db precis scale greater report greater than precis scale destin db thi case maximim both destin caus definit that allow digit left decim troubl is without look actual data there way tell thi valid some case will other will not now make scale approx one half precis accomod most digit left and right decim and hope that cover major case
sql12,DESIGN,desir get fanci and use icon button instead text
sql12,DESIGN,todo when jdk earliest jdk support squirrel then remov hardcod boolean data type
sql12,DESIGN,todo thi should handl with iter
sql12,DESIGN,split these function off into subclass basefavouriteact
sql12,DESIGN,work around some utc and daylight save offset
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,there ani way check invalid input valid input includ least ani printabl charact but could also includ unprint charact
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,todo these should handl with iter
sql12,DESIGN,todo need thi one
sql12,DESIGN,thi logic not suffic tri cope with problem that there follow contradictori rule jdbc api doc thi method should call onli onc per result thi method should call onli onc per result there more result when follow true getmoreresult getupdatecount getmoreresult return fals don know have more result onli know that isn result set sinc call getupdatecount befor getmoreresult becaus would like know updat count first result might not allow call getupdatecount again the intersystem cach driver exampl alway return same updatecount simpl insert updat delet statement not matter getmoreresult call updatecount never get and thi will loop forev when discuss issu with intersystem peopl they just told not call getupdatecount twice that simpl hope that thi will cure problem with db that just don care multipl result set
sql12,DESIGN,requir otherwis get too wide
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,the call here result desper fight find place where compon split had not height someon know better way pleas tell apreci ani advic
sql12,DESIGN,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,DESIGN,todo need thi one
sql12,DESIGN,todo spring inject when thi class spring bean
sql12,DESIGN,todo what realli want here get sql script and replac creat procedur with alter procedur then put that sql pane and not execut it
sql12,DESIGN,todo should ad quot user want identifi quot
sql12,DESIGN,the follow ugli convers from text byte necessari becaus byte class inconsist when ask output hex doe unsign byte but when ask read back same thing use hex radix insist that input must sign get around thi up size convers integ then truncat that byte and final convert byte byte yech
sql12,DESIGN,thi should just bring back one tabl hope
sql12,DESIGN,todo temporari until sort out better way guido fix iquerytoken qt
sql12,DESIGN,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,DESIGN,hack deal with firebird rdb meta tabl
sql12,DESIGN,hack deal with axion axion tabl
sql12,DESIGN,handl mous event doubl click creation popup dialog thi happen onli jtextfield not jtextarea can make thi inner class within thi method rather than separ inner class done with keytexthandl class
sql12,DESIGN,don use tinyint now even though mckoi support it it notion tinyint bit not bit not compat with other db and lead overflow result neg valu which corrupt actual valu insert updat thi not great work around file bug report mail list hope will get fix soon
sql12,DESIGN,todo need defin better approach get dialect that is don realli want ever prompt user thi case it alway oracl yet may have new oracledialect some point
sql12,DESIGN,appropri datatyp thi column best can with what know thi may not the best behavior here
sql12,DESIGN,evil hack split vacuum output littl
sql12,DESIGN,todo delet thi class copyright colin bell thi librari free softwar you can redistribut and or modifi under term gnu lesser gener public licens publish free softwar foundat either version licens at your option ani later version thi librari distribut hope that will use but without ani warranti without even impli warranti of merchant fit for particular purpos see gnu lesser gener public licens more detail you should have receiv copi gnu lesser gener public licens along with thi librari not write free softwar foundat inc templ place suit boston usa
sql12,DESIGN,thi display dialog box that allow user to enter claus by claus use when get data via tab author hammel todo chang name
sql12,DESIGN,todo col add method databasemetadata that return array object for postgresql put thi kludg new function thi way all kludg kept one place kludg for some db postgresql there actual pseudo column provid rowid but function not implement thi kludg hardcod knowledg that specif db use specif pseudo column addit you must creat tabl use with oid append creat statement otherwis oid column not avail default
sql12,DESIGN,should probabl creat own tabl model but be bit slack
sql12,DESIGN,thi work around what look like bug syntax error qualifi with schema new tabl name but not old in alter tabl renam the second public appar not current valid thing do
sql12,DESIGN,split these function off into subclass basefavouriteact
sql12,DESIGN,skip format store procedur they can have comment embed them and present not sure how formatt handl thi
sql12,DESIGN,need tell object display itself panel
sql12,DESIGN,all follow have been convert use datatyp object so whi not just have case type null and default thi seem pointless rmm
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,need associ panel with object type somehow
sql12,DESIGN,implement interfac and interfac todo thi code wa copi from contentstab should probabl put into common locat and share both thi class and contentstab
sql12,DESIGN,todo how let user custom thi
sql12,DESIGN,cse move thi code down here fix repaint problem first display bound should set befor instal uninstal old popup from root pane and instal new one even case they same object it necessari cover workspac switch etc
sql12,DESIGN,todo renam
sql12,DESIGN,discov that loginam field can null that case how know have correct view
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,thi refactor depend follow dialect api method getupdatesql
sql12,DESIGN,todo thi shouldn public it onli been done jcomplet plugin some stage thi method will return packag visibl
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,some db like mckoi make default scale appli same hack abov
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,todo move ioutil see filewrapp
sql12,DESIGN,todo work out whi kludg for some reason not abl get sheet to size correctli alway display with size that caus sub panel have their scrollbar show add bit increas size panel scrollbar not display
sql12,DESIGN,thi bit hard code but use scale here some number display crazi
sql12,DESIGN,sql execut produc warn then write them out session messag handler todo thi pain postgresql send rais notic messag connect not statment they will mix with warn from other statement
sql12,DESIGN,best guess read object thi probabl wrong thing here but don know what els tri
sql12,DESIGN,hack deal with ingr iie meta tabl
sql12,DESIGN,thi bit hard code but use scale here some number display crazi
sql12,DESIGN,todo spatial and fulltext index requir myisam engin tabl there way tell what engin be use tabl may not necessari sinc follow doen hurt alreadi myisam engin alter tabl my tabl engin myisam still thi not kind thing would want automat sinc myisam engin non transact will probabl need tell user somehow that they need thi otherwis creat index statement will fail mayb comment script and they happen read they could uncom convers engin mayb custom dialog
sql12,DESIGN,todo delet thi class copyright colin bell thi librari free softwar you can redistribut and or modifi under term gnu lesser gener public licens publish free softwar foundat either version licens at your option ani later version thi librari distribut hope that will use but without ani warranti without even impli warranti of merchant fit for particular purpos see gnu lesser gener public licens more detail you should have receiv copi gnu lesser gener public licens along with thi librari not write free softwar foundat inc templ place suit boston usa
sql12,DESIGN,todo delet me copyright johan compagn thi librari free softwar you can redistribut and or modifi under term gnu lesser gener public licens publish free softwar foundat either version licens at your option ani later version thi librari distribut hope that will use but without ani warranti without even impli warranti of merchant fit for particular purpos see gnu lesser gener public licens more detail you should have receiv copi gnu lesser gener public licens along with thi librari not write free softwar foundat inc templ place suit boston usa
sql12,DESIGN,jason make menu smarter when second window same session ad creat hierarch menu all window session
sql12,DESIGN,todo clean thi mess up load plugin load all plugin jar into class loader
sql12,DESIGN,for some reason when oracl plugin add detail tab trigger tabpnl first tab end be trigger detail tab and not gener databas object info tab thi caus tab length tab greater than tab that actual tabpnl thi throw off select such that tab select tab panel doesn get render until tab right select tab select thi work around thi problem until can determin whi never make into tabpnl first place
sql12,DESIGN,the follow work around problem mac where appl laf deleg swing popup factori but then tri set alpha underli cocoa window which will alway null you use jgoodi see thi ha effect linux window
sql12,DESIGN,appropri datatyp thi column best can with what know thi may not the best behavior here
sql12,DESIGN,coldef not same order db search match coldef entri note linear search here will normal not too bad becaus most tabl not have huge number column
sql12,DESIGN,todo what about these viewport font colorchoos font internalfram font optionpan font panel font scrollpan font desktopicon font
sql12,DESIGN,don use real type axion set column size default yet can handl more precis data be copi from real column can potenti larger than what column claim support thi will problem other databas that pay attent column size todo perhap re introduc real type but use new getprecisiondigit max out precis
sql12,DESIGN,the follow onli work return and instanceof basemdiparentfram return and instanc dialog frame then other code must use
sql12,DESIGN,todo spring inject when thi class spring bean
sql12,DESIGN,thi info mere placehold tree that can use get index name and parent name more easili probabl should creat indexcolumninfo that ha thi extra info it
sql12,DESIGN,todo should constraint name simpli column name someth more like constraint name
sql12,DESIGN,some tabl have pseudo column primari key and other not jdbc some dbmss doe not handl pseudo column also gettabl return well tabl thing look might not tabl jdbc doe not give simpl way determin what look sinc type object describ dbm specif encod for these reason rather than test all these condit just tri use pseudo column info get tabl data and that fail tri get tabl data without use pseudo column todo should chang mode from edit non edit
sql12,DESIGN,todo need thi one
sql12,DESIGN,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,DESIGN,todo mayb instead throw except could ask user they would like adjust their prefer them
sql12,DESIGN,hack some db like frontbas don support boolean type tri tinyint bit and boolean column type and setboolean fail all three it mysteri thi point what column method actual work iin frontbas
sql12,DESIGN,work around thi driver which must have dbo schema the jconnect famili driver appear not affect and can accept null schema which necessari find tabl other schema within same catalog similarli jtd doesn requir thi yet it doesn return non dbo schema tabl unfortun
sql12,DESIGN,dialect deleg progress databas todo progress specif say that sum all column length tabl row may not exceed need add interfac method hibernatedialect interfac that take array length and and check sum column row thi maximum number may differ across databas thi check method need implement each dialect author manningr
sql12,DESIGN,todo decid whether thi should bound properti not name name
sql12,DESIGN,end kludg
sql12,DESIGN,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,DESIGN,hack deal with sybas sy tabl
sql12,DESIGN,todo move all code other than window creation aliaswindowmanag factori handl creation mainten sheet sql alia object author bell
sql12,DESIGN,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,DESIGN,todo whi shouldn call registersqldriv here rmm
sql12,DESIGN,todo should have session listen instead these call
sql12,DESIGN,todo just notic that mysql support multi bit bit column use getobject setobject method with byte would valuabl some point make thi code bit more dbm specif
sql12,DESIGN,todo need thi one
sql12,DESIGN,todo move all code other than window creation aliaswindowmanag factori handl creation mainten sheet sql driver object author bell
sql12,DESIGN,win mnemon normal hidden make them visibl you press alt key under window press alt may not work thi code workaround see bug report more inform
sql12,DESIGN,todo onc we happi that jfcutil longer requir
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,work around bug which mean must use dbo schema
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,todo thi right
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,unfortun need remov exis tree tabl compon and creat new one due limit with replac model exist sun implement whi earth they couldnt formalis tree tabl exampl jfc which use bit more anyon guess
sql12,DESIGN,todo figur out whi bind variabl aren work
sql12,DESIGN,todo make properti file can use class name gener properti file name
sql12,DESIGN,hack hope name will alway last token
sql12,DESIGN,todo need have gener hibern dialect extend thi provid type
sql12,DESIGN,thi could perhap more elegantli done recurs
sql12,DESIGN,for now use same render everyon els futur chang thi use new instanc reneder thi data type
sql12,DESIGN,todo get rid thi class thi combobox contain all column sql tabl author bell
sql12,DESIGN,todo spring inject when thi class spring bean
sql12,DESIGN,todo make paramet implement sqlitem interfac which ha getstr method which can also implement sqlstring sqlfragment some such can then elimin use instanceof below and clean code bit make itemsinsql look like arraylist sqlitem itemsinsql new
sql12,DESIGN,todo spring inject when thi class spring bean
sql12,DESIGN,use java class that implement trigger interfac oper databas tabl row when action trigger them therefor there current way access sourc trigger hope thi will chang some point futur new sourc trigger
sql12,DESIGN,split these function off into subclass basefavouriteact
sql12,DESIGN,array string special case xmlbeanwrit method processproperti array string turn into list stringwrapp object xml presum that when read them back have class that can call setter on thu when read back array string actual read array stringwrapp which give type mi match follow arraycopi therefor need convert data that current stringwrapp object into actual string
sql12,DESIGN,todo move thi ioutil extract specifi zip file specifi output directori param zipfil param outputdirectori throw ioexcept
sql12,DESIGN,should probabl creat own tabl model but be bit slack
sql12,DESIGN,set password thi alia param password the new password todo what condit
sql12,DESIGN,tell caller that underli data not updat thi alway true could data updat with warn
sql12,DESIGN,empti string seem repres null some driver not sure thi best thing here but fix issu where sql return set default when alreadi null
sql12,DESIGN,todo hard code jdbc odbc bridg jdk bring back nvarchar column sql server tabl rowid oracl
sql12,DESIGN,todo pass messag handler user get error msg
sql12,DESIGN,facad method imessagehandl don want allow code directli access intern imessagehandl now that imessagehandl interfac requir exceptionformatt inject method that accept except
sql12,DESIGN,jason mow that multipl object tree exist store edit where objectinfo within session won work need objectinfo within someth els privat final map new hashmap
sql12,DESIGN,todo put all properti accessor
sql12,DESIGN,delet work correctli now delet from tabl import the user and creator both work through sortabletablemodel not actual model thu row index delet given sortabletablemodel row number must work through that model model actual delet
sql12,DESIGN,set properti valu note thi may have alreadi been done anoth instanc thi datatyp creat handl differ column
sql12,DESIGN,todo need thi one
sql12,DESIGN,todo figur out more reliabl way handl other type which indic databas specif type
sql12,DESIGN,todo give constraint name univers support and done same way everi databas
sql12,DOCUMENTATION,todo javadoc author colin bell
sql12,DOCUMENTATION,thi class manag window applic todo correct these note when session close window manag will ensur that all window that sesion close similarili when window close window manag will ensur that refer window remov session jason prior thi patch there some code movement from thi class to sessionmanag the idea be that sessionmanag control still want thi rememb futur there will probabl be sdi well mdi version window author bell author height
sql12,IMPLEMENTATION,todo sort list
sql12,IMPLEMENTATION,rememb which column rowid if ani can prevent edit
sql12,IMPLEMENTATION,todo plugin support onli main session window
sql12,IMPLEMENTATION,call when app shutdown todo put throw claus back in
sql12,IMPLEMENTATION,todo in
sql12,IMPLEMENTATION,todo tooltip
sql12,IMPLEMENTATION,todo fillfactor primari etc
sql12,IMPLEMENTATION,todo allow user specifi ignor case preserv case
sql12,IMPLEMENTATION,todo when messag can have some text red error and some normal then put out error red
sql12,IMPLEMENTATION,todo tell user that select destin schema same sourc schema
sql12,IMPLEMENTATION,todo primari
sql12,IMPLEMENTATION,todo mayb prompt user ask append record ignor error constraint violat
sql12,IMPLEMENTATION,todo plugin support onli main session window
sql12,IMPLEMENTATION,todo plugin support onli main session window
sql12,IMPLEMENTATION,todo refresh
sql12,IMPLEMENTATION,todo mayb someday could inform user that import key can creat becaus list tabl they select doesn includ tabl that thi foreign key depend upon for now just log warn and skip it
sql12,IMPLEMENTATION,todo in
sql12,IMPLEMENTATION,todo hookup with interbas spec and adjust these necessari
sql12,IMPLEMENTATION,todo figur out how get then name tabl that trigger on and tabl name
sql12,IMPLEMENTATION,todo should also make sure that each column made not null
sql12,IMPLEMENTATION,todo plugin support onli main session window
sql12,IMPLEMENTATION,not implement
sql12,IMPLEMENTATION,sort specifi destinfo array base order sourceinfo array not veri effici algorthim but get job done todo rewrit thi use collect sort capabl param sourceinfo param destinfo param sourcetablenam param desttablenam return re order version specifi destinfo array throw mappingexcept array differ length column name
sql12,IMPLEMENTATION,todo perhap can tell user when they click copi tabl sourc session axion and they want primari key that it not possibl
sql12,IMPLEMENTATION,todo use destin databas type deriv format that accept
sql12,IMPLEMENTATION,todo use check export entir tabl and doesn select all then select indic not set and thi check doesn properli detect miss data export entir tabl select need set select index below correctli
sql12,IMPLEMENTATION,todo creat child index
sql12,IMPLEMENTATION,just copi last tabl now safe copi constraint well that is all depend met group tabl be copi todo new featur could examin tabl list fk tabl not list then prompt user add those miss tabl list
sql12,IMPLEMENTATION,dialect deleg axion databas todo thi dialect not yet complet need provid implement wherev not yet implement appear
sql12,IMPLEMENTATION,todo allow user specifi sequenc name dialect that don nativ support auto increment column without use sequenc trigger combo
sql12,IMPLEMENTATION,todo finish in
sql12,IMPLEMENTATION,todo need enhanc index dialog allow specifi storag option for now just accept default index access method use btree
sql12,IMPLEMENTATION,todo put throw claus back empti method
sql12,IMPLEMENTATION,todo should also have type string date
sql12,IMPLEMENTATION,todo need add storageopt add index dialog
sql12,IMPLEMENTATION,move ani in file that locat core download dir in download dir the spring applic context will not load properli for some unknown reason when there in jar classpath work around simpli ensur that they where they should anyway previous not care about thi possibl that in jar copi into core download directori
sql12,IMPLEMENTATION,todo use destin databas type deriv format that accept
sql12,IMPLEMENTATION,todo implement thi better
sql12,IMPLEMENTATION,todo need implement chang messag
sql12,IMPLEMENTATION,todo need allow user specifi thi
sql12,IMPLEMENTATION,not implement
sql12,IMPLEMENTATION,dialect deleg timesten databas todo thi dialect not yet complet need provid implement wherev not yet implement appear
sql12,IMPLEMENTATION,dialect deleg sun microsystem hadb high avail databas todo thi dialect not yet complet need provid implement wherev not yet implement appear author manningr
sql12,IMPLEMENTATION,not yet readi tab new return new tab
sql12,IMPLEMENTATION,todo set total progress bar
sql12,IMPLEMENTATION,todo use destin databas type deriv format that accept
sql12,IMPLEMENTATION,todo plugin support onli main session window
sql12,IMPLEMENTATION,futur may want creat tablepopupmenu allow cut copi past oper
sql12,IMPLEMENTATION,todo plugin support onli main session window
sql12,IMPLEMENTATION,todo ask user they want undo chang that past made altern show them specif problem and let them fix it then allow them retri oper start from point which previou oper fail
sql12,TEST,need better test window
sql12,WITHOUT_CLASSIFICATION,flag whether have alreadi load properti not
sql12,WITHOUT_CLASSIFICATION,histori file not found user first time user ran pgm
sql12,WITHOUT_CLASSIFICATION,default point defin font rel that
sql12,WITHOUT_CLASSIFICATION,get java sql driver run shutdown command
sql12,WITHOUT_CLASSIFICATION,to chang bodi implement method use file set file templat
sql12,WITHOUT_CLASSIFICATION,session color thi alia
sql12,WITHOUT_CLASSIFICATION,remov trail
sql12,WITHOUT_CLASSIFICATION,
sql12,WITHOUT_CLASSIFICATION,noth do
sql12,WITHOUT_CLASSIFICATION,
sql12,WITHOUT_CLASSIFICATION,
sql12,WITHOUT_CLASSIFICATION,version thi option you don want give out thi info pleas enter
sql12,WITHOUT_CLASSIFICATION,expand trigger and index expand ad insid tabl expand new schemaexpand
sql12,WITHOUT_CLASSIFICATION,the code bellow onli embed derbi driver
sql12,WITHOUT_CLASSIFICATION,regist custom datatypecompon factori derbi clob type
sql12,WITHOUT_CLASSIFICATION,handl null which shown special string null
sql12,WITHOUT_CLASSIFICATION,lazili creat event
sql12,WITHOUT_CLASSIFICATION,retriev default column valu
sql12,WITHOUT_CLASSIFICATION,new new
sql12,WITHOUT_CLASSIFICATION,default db nullabl use null
sql12,WITHOUT_CLASSIFICATION,there error convers
sql12,WITHOUT_CLASSIFICATION,about delet last thing field replac with null
sql12,WITHOUT_CLASSIFICATION,not found will creat
sql12,WITHOUT_CLASSIFICATION,make shortcut visibl popup
sql12,WITHOUT_CLASSIFICATION,
sql12,WITHOUT_CLASSIFICATION,exist you want replac it
sql12,WITHOUT_CLASSIFICATION,ibm specif code read procedur definit
sql12,WITHOUT_CLASSIFICATION,handi have cannon path name show user error messag sinc get that name might involv ioexcept need put insid tri statement howev sinc file doe exist there good reason get ioexcept thi point but get one there someth serious wrong and want abort therefor make sens get that name here and save later use
sql12,WITHOUT_CLASSIFICATION,load plugin prefer
sql12,WITHOUT_CLASSIFICATION,current mileston axion doesn support schema like other databas so set schema emtpi string detect axion session
sql12,WITHOUT_CLASSIFICATION,the dataobject return string put into popup which can later convert appropri object type
sql12,WITHOUT_CLASSIFICATION,have datatyp object fill appropri kind valu into appropri variabl posit prepar stmt
sql12,WITHOUT_CLASSIFICATION,bad export not proceed with command the exportdata method ha alreadi put messag user say export fail
